,0,1,2,3
0,8622.321588793133,7358.67377064398,2855.1773476216135,1832.5008457949898
1,8688.472864948175,4160.822126748584,2856.3569445509997,1789.306060305243
2,9029.486475466305,13715.159797615757,2916.8023878724935,1761.808759183575
3,9073.33562571001,18416.702729741708,2620.045217031876,1732.0527475098315
4,10062.702146556914,11242.395563879563,2906.0253715563535,1852.6472668031743
5,10622.897224263856,8454.975942006507,2695.984550955952,1788.2100307764226
6,10801.961336211254,4749.817880953857,4208.72964707113,2110.434203291079
7,10919.805041591932,6219.830662490874,3122.638771896876,1926.375676250019
8,10928.890358803037,3215.8650423649688,3081.9879246760815,1883.4505091025126
9,11025.225380200738,16680.951675875483,2937.0525020007453,1922.3028396977852
10,11176.953855454316,7988.906718700294,4576.240412903559,2159.03196261175
11,11754.708157637242,4807.334011645287,2787.846306044871,1756.9302981850583
12,11843.945154923353,30436.886024828844,2683.708420216451,1778.8048662883346
13,12106.645657834455,13926.736921262785,3043.728100649084,1881.4121537312794
14,12124.081358388414,23769.085138208105,2836.3882352982587,1815.8716386790438
15,12375.94139735791,9773.24253748275,2893.5526523756853,1877.6535990020284
16,12445.175065638288,7538.317588490831,2820.241987882437,1833.2013672504524
17,12913.699103071514,5934.474278574954,2411.912124019069,1704.0723500961026
18,12924.256047818048,10954.42165576543,4223.221661787073,2255.3322087176557
19,12983.03042877419,12158.352864706267,2832.80753773258,1815.119219218967
20,13091.519254734514,6100.695771453703,3297.1374534095785,1942.8686803978894
21,13121.061052941577,36718.9000808131,2471.648494584541,1677.3826444173146
22,13247.854078872908,5423.317327666919,4765.842180660328,2288.2158052541313
23,13259.157950692219,18886.226129907558,3009.8467893483516,1861.4054763380411
24,13403.108236503187,3423.6066148801237,3108.6171144747673,1888.753303771123
25,13574.185526599249,15821.058814212463,2929.4729878045137,1870.0753023993886
26,14248.502962205117,5296.655281477273,2854.814017781837,1822.6608617512875
27,14311.34520295622,10431.512747459063,2753.22886790865,1775.7985920075703
28,14326.465718338932,7027.676069375948,2989.4740036081726,1900.4449667100737
29,14337.949444915686,8630.084812398318,2977.578912362238,1910.5806467335321
30,14509.415815371833,27710.89319168581,2806.8009694034577,1879.9256401179857
31,14523.457133563094,14111.119546166963,2665.3690521464687,1803.4023883007608
32,15028.860282643414,11834.530751458147,3162.366129983129,2253.788700197922
33,15087.50866928623,21585.436086407197,2920.0150912522013,1917.8868433521138
34,15145.478193231374,33430.65879599564,2793.053125838938,1726.7624893031928
35,15170.304787016814,9413.442742198715,4908.36111298269,2123.7114884586954
36,15175.331525826767,4168.585951711101,4102.5183797831005,2086.389851549385
37,15204.556847055663,6787.468066357643,5155.13680460753,2211.8115342207943
38,15418.582101372253,7346.455937773398,3233.352302687763,1737.6023952100304
39,15422.89107990455,4675.12330757748,2649.7557442287584,1755.2875509643668
40,15576.90820774192,6168.879187599185,2498.637361936077,1666.367450537281
41,15650.881822475458,13814.229316595693,3272.961805127394,2048.1783189517337
42,15927.91100386563,15838.128828712197,3121.160930756954,1926.2381193344893
43,16048.874190704357,10118.168395294835,2983.98523822659,1870.4998119599518
44,16082.85132815741,6029.649492299586,3480.4366002100583,2097.944573903009
45,16226.808119054527,7206.47632692356,2445.54180984791,1619.6884497447834
46,16356.879164334512,18094.34577359182,2653.9558893472486,1778.5711144950549
47,16542.660733879806,8543.465314263418,2931.8528588034733,1913.8675822810198
48,16643.84433934198,18590.267317708294,4611.775370879891,2131.614429422456
49,16681.308842855837,12161.801681491765,2820.1004144836756,1868.695743929481
50,16681.691869783455,2637.8109974710924,3822.9164412736486,2077.487879296307
51,17431.9508625563,23831.159308919236,3137.565092681746,1938.8225311949707
52,17436.43817145827,4570.244784170374,3203.2276345937107,1948.0451617851545
53,17444.643524025898,6276.469904041944,2869.516330779565,1816.258555982358
54,17548.734157390943,10378.32531157468,3486.094233760203,2105.763767636923
55,17562.84446795106,8095.695799373718,4119.876667998143,2079.4344714424406
