,pv
546,228190770.4819368
547,287873797.5043821
548,198511454.74471268
549,207488625.17008328
550,148479855.43181416
551,216827773.06055248
552,114843567.50125933
553,250644711.241582
554,116902407.78596237
555,316234387.3485551
556,520589852.50752604
557,146745598.63019198
558,160833144.16334242
559,188352144.07933193
560,251763556.03675136
561,179650183.01723167
562,261855698.50391454
563,307693025.34171766
564,138030457.61149332
565,203464988.71847725
566,168004503.44825646
567,295146626.62315995
568,257946722.78426883
569,497840161.8518845
570,207076411.8809273
571,105755773.99770796
572,153853222.71192232
573,250729984.43253043
574,139297067.39461422
575,197256444.01902142
576,630697209.8061421
577,200331241.55908686
578,293488348.8675218
579,501969639.72784704
580,179388533.45332846
581,275333975.72822016
582,241629417.59222004
583,276926481.8597122
584,279959225.1408425
585,280410223.1034017
586,169000144.5091164
587,181367800.51518166
588,217764882.0718361
589,226552972.66418377
590,223653544.75372535
591,175507848.92500806
592,182670353.4225755
593,330063081.533719
594,202007321.01104954
595,214516061.83937883
596,151530977.0420994
597,129428409.63944398
598,151815239.47416
599,333755415.4905175
600,222224085.77114037
601,264122612.4661212
602,142843872.21726
603,230670825.38540408
604,119547464.48485203
605,227751680.23976538
606,436899259.52966017
607,238597115.90343812
608,208355806.2400374
609,181209614.0523139
610,165911903.7479104
611,239026601.51865563
612,328362577.0317986
613,190920705.88118398
614,296105222.97020227
615,303298037.29059273
616,227595698.1998663
617,166016004.20510146
618,332376376.1017015
619,178494202.45160183
620,387947340.47568035
621,95427880.38907212
622,155175980.46299756
623,315801722.99085015
624,229507302.23586237
625,162769956.06847215
626,255054574.83339098
627,425463115.7616037
628,195606944.93555474
629,219690447.1233171
630,186998892.0715642
631,540827526.617998
632,251288478.75009882
633,262490378.95681998
634,515996886.2008824
635,271628466.8976379
636,165183696.8012007
637,264461850.20643383
638,353867161.6496802
639,233439734.19147867
640,296388601.88269407
641,170778185.9328724
642,128979309.6040125
643,134963175.93054977
644,189575995.198898
645,316267036.63319695
646,249644191.57970285
647,145038674.0288029
648,134387892.72160316
649,270503035.36607337
650,170149946.03774372
651,146199126.30874768
652,158467911.9377985
653,148514022.4842375
654,133291397.06261115
655,317807955.10202265
656,206813618.21159387
657,154308096.2846056
658,158868984.6890805
659,131371512.83442214
660,318677473.8911691
661,232177581.2980054
662,176575450.9061427
663,195902704.15885356
664,166202123.82056662
665,147491441.3787934
666,116276819.64442703
667,277910722.0887601
668,260286511.05581048
669,266111345.43473473
670,194058109.18232548
671,133816805.05177565
672,167964586.73683295
673,168832757.9210374
674,175538757.04391903
675,165605711.46903735
676,205252081.1114429
677,270479339.70445365
678,397340369.9127281
679,456453923.64606965
680,116878101.72586273
681,177183388.14202958
682,155642532.93297794
683,476209193.15208894
684,177706304.425159
685,112822125.57451743
686,137620836.04683524
687,139231735.36450085
688,291839580.8842117
689,123105627.89608614
690,168782126.0374794
691,295406269.8675194
692,157181300.9247362
693,226893358.8198724
694,108658408.37669191
695,170371059.4761001
696,161541863.8685633
697,127190212.24403003
698,337627014.2107029
699,317474448.8881926
700,197049340.7288778
701,189454803.0042978
702,171659671.156539
703,136251483.37528175
704,176285722.26728508
705,159515762.38579246
706,127810232.0603743
707,169573836.69719177
708,362379476.1660841
709,433270181.36722887
710,241523936.488221
711,221044124.31813937
712,264662155.69372717
713,149896319.28056633
714,350730010.63551676
715,161837416.93321383
716,151633317.19055066
717,172992968.91676554
718,161725785.29006195
719,117772773.48592472
720,155570711.45307416
721,247665370.26291147
722,344792371.7042613
723,345633785.2590833
724,251082939.8936814
725,152501923.5369614
726,152559932.48978508
727,163035651.7200283
728,163929289.5718379
729,151137504.28762788
730,226864804.79104507
731,235417563.2944793
732,148221499.3556485
733,331264438.67141503
734,436068378.35003227
735,233729252.60407516
736,219560772.52954173
737,189870028.23606813
738,91489015.30174339
739,145675623.60585096
740,392180040.23947227
741,195725824.08498633
742,178550724.20808432
743,342991192.02822167
744,185800032.0531666
745,268755412.59640473
746,110589028.17988895
747,220106954.8525267
748,218673213.62369958
749,207307546.9012575
750,318711411.3459347
751,214651540.72667387
752,349275055.601652
753,170441617.07135737
754,139011988.95360336
755,374417895.8727841
756,132070221.52046855
757,225020339.86853704
758,248526439.30272037
759,209472970.92630723
760,156297962.2456892
761,154445900.31174457
762,268787285.1968992
763,161815768.64639485
764,221454387.3402554
765,252087626.05416977
766,127355837.10679846
767,235157203.31683958
768,135170951.19978166
769,731369611.0600363
770,177785486.65199593
771,429738394.8136991
772,96393374.84460163
773,174487413.59258786
774,280601870.89579624
775,242394187.78674763
776,131386130.35453239
777,190298567.53634617
778,196746676.5777397
779,180234543.8968433
780,255725306.836455
781,152757210.02376926
782,333370665.87287486
783,124124669.24347562
784,189678291.49449196
785,214009728.89779648
786,175479079.39266863
787,159431780.10660756
788,144018587.37521464
789,133806853.20108208
790,99711630.78496808
791,143491792.22595775
792,301331391.98589236
793,252391785.5213894
794,397965904.005325
795,267475629.90733868
796,406059758.12350094
797,665739355.43842
798,149491451.0433314
799,129083440.18024172
800,247322070.5409774
801,167780389.25613678
802,202705086.2339516
