,pv
1365,317311698.9358479
1366,182617656.73317075
1367,272493457.6268537
1368,162853571.7162818
1369,210550041.71609047
1370,196844747.2029871
1371,167183610.78563508
1372,175293530.87641138
1373,119556751.02960572
1374,99334972.86192048
1375,152073181.6882265
1376,157967996.70118278
1377,209771231.30750012
1378,221184271.06535766
1379,146198806.02308455
1380,177878384.3203848
1381,322498042.0117702
1382,144002311.0031814
1383,341811681.3683434
1384,161578847.13943356
1385,412027089.7770495
1386,155277193.41427654
1387,508996155.7161911
1388,352891997.52120864
1389,239172928.94593745
1390,114725525.43730131
1391,165054576.88767362
1392,222433833.79105508
1393,310485125.6821607
1394,154917005.56725988
1395,185905197.4686476
1396,201563433.83002505
1397,305222936.0938
1398,159890984.504346
1399,97928702.12748085
1400,111961496.31141019
1401,157608461.86661702
1402,201996706.24618855
1403,160703475.2161652
1404,186800224.53274548
1405,116544346.96865283
1406,264276524.46440893
1407,157382740.7472136
1408,356187926.89237946
1409,72339920.53225636
1410,248151461.0463575
1411,170849604.41380218
1412,380959883.592418
1413,241341730.94610947
1414,171790376.95394436
1415,219757297.51733
1416,408577764.125173
1417,348271695.18943375
1418,167137089.9872099
1419,277881255.70044917
1420,245537521.1854141
1421,145843834.83260682
1422,152471107.99041265
1423,213141448.72446686
1424,325952625.5499628
1425,316535105.7498335
1426,301382418.7470617
1427,630904463.5099587
1428,114263389.12753984
1429,290427947.27584404
1430,171498848.9573818
1431,196039189.8674754
1432,208719356.413604
1433,236385523.7891999
1434,240747212.52439815
1435,162831013.01545793
1436,126090547.0138304
1437,188266003.1695154
1438,182263552.7464801
1439,177913167.66323128
1440,166686837.27626032
1441,131938292.05867994
1442,213865503.1414319
1443,200240575.2518665
1444,252494975.31971577
1445,366741570.0197161
1446,185793471.8838425
1447,207064914.4231009
1448,157650100.73913223
1449,416179144.7118775
1450,168006258.16892368
1451,213150524.25464818
1452,189962106.93330303
1453,428869909.96785676
1454,339103853.3857455
1455,419265289.8305703
1456,267514057.32287344
1457,172528839.63736692
1458,274979486.2203381
1459,227804248.33518258
1460,202473386.79750752
1461,197865827.12824965
1462,164527779.54822308
1463,186596220.97137207
1464,133578032.87102416
1465,209451068.33171844
1466,177525885.35392746
1467,242929685.41237912
1468,268537248.46486694
1469,259504757.8489643
1470,202747700.7123674
1471,242570818.82339278
1472,182636725.82115868
1473,145083784.85324702
1474,149880183.4402389
1475,176040532.429789
1476,439182563.7450336
1477,192698155.24500802
1478,188244918.79450148
1479,169345770.76870105
1480,111183673.54728791
1481,133784558.54990424
1482,263857536.7007854
1483,336241294.35366935
1484,185600578.30000052
1485,154727277.33221805
1486,358070589.66691524
1487,171875873.85581565
1488,132576426.84523153
1489,93691999.03935005
1490,133573822.44674923
1491,173851772.565211
1492,166009615.35934994
1493,158995206.7701914
1494,103422401.72531885
1495,321221424.6915249
1496,165062306.19376755
1497,147603585.88597468
1498,180404123.69373217
1499,214774751.3856872
1500,115517375.03065795
1501,191433808.36098662
1502,256153956.30193922
1503,464645797.39926904
1504,322430514.3738082
1505,311657496.4709284
1506,158885629.27118114
1507,222390006.87227544
1508,299073141.58940953
1509,302713785.8324425
1510,291646924.4879484
1511,195480271.01670334
1512,237806978.70879692
1513,235231055.41704154
1514,252005041.7999182
1515,194363394.89402306
1516,249593453.93717393
1517,286519086.3019145
1518,219338308.33724734
1519,184877571.30428326
1520,161503080.07902202
1521,122562376.6521983
1522,200187511.2755465
1523,97643018.06550309
1524,129229546.35150559
1525,131725898.83890875
1526,109610416.86211823
1527,176690876.06344205
1528,298578165.3125546
1529,168423930.74725777
1530,161784028.75355875
1531,114720498.83071494
1532,278796479.0391407
1533,179754226.14084917
1534,149813204.36806262
1535,653470160.9813607
1536,636359510.0981148
1537,164436061.84337687
1538,328657998.6775588
1539,342008836.5998271
1540,218328520.67502743
1541,183307840.67857856
1542,147720595.33214962
1543,249131206.55072394
1544,165506447.12413365
1545,268330668.82720816
1546,127434527.02623141
1547,243636493.48163003
1548,148914257.7384124
1549,248426532.25234926
1550,229301947.9230587
1551,98790533.62174639
1552,171073759.10036525
1553,208971104.3016159
1554,219182517.5923141
1555,254964209.81344932
1556,242536679.59956616
1557,131619131.72087353
1558,335858909.7172514
1559,368102804.43278545
1560,230908398.06078216
1561,155285237.94645038
1562,232885473.26602116
1563,150186146.6215697
1564,176588065.31984687
1565,178769676.7032202
1566,197926308.8074428
1567,147197133.34861845
1568,273168226.2759119
1569,172300896.31090954
1570,239964066.30162543
1571,181565439.50231633
1572,217684571.717634
1573,98819838.65859073
1574,153906697.22871855
1575,128401003.259491
1576,512136671.5418709
1577,147242597.73364627
1578,142551273.34270442
1579,173437957.44970614
1580,259431287.86177352
1581,327661808.8384989
1582,252266072.97901726
1583,272582651.7039953
1584,179179620.88498273
1585,369422221.75192475
1586,216434198.55305165
1587,225629260.16231397
1588,271860226.8752684
1589,153785240.5028565
1590,276861192.6440838
1591,250670791.3310818
1592,352670600.4496808
1593,271994601.4127912
1594,191547618.5419736
1595,101660218.58356205
1596,129234070.72302778
1597,123632425.21934447
1598,252852769.95268923
1599,141973530.20987067
1600,233948271.17271617
1601,454278483.9564109
1602,146431689.66838196
1603,426665959.19568187
1604,728681946.5177723
1605,156091776.821368
1606,194830692.15369883
1607,156035426.3855413
1608,254277779.76931947
1609,151955260.69659787
1610,404827193.35207933
1611,214817465.07120705
1612,120354286.0735709
1613,424822057.96043235
1614,163056624.78164965
1615,163839577.06371155
1616,124631911.03099124
1617,123323096.12624927
1618,330381817.8619178
1619,220217005.10163665
1620,192721430.96382716
1621,126902737.42983198
1622,254006698.99254215
1623,287818361.03139895
1624,188106268.5005041
1625,276358754.8198754
1626,232781725.61963576
1627,256353035.35790864
1628,212588841.39629623
1629,253662007.29035068
1630,154051866.79867548
1631,134909229.80284414
1632,141598077.5193337
1633,99103936.46757665
1634,173072356.24166843
1635,170187688.06975803
1636,186045009.29900947
1637,188829945.9699512
1638,226964112.7101009
1639,192992555.2546297
1640,309615004.42049444
1641,206055712.43017548
1642,206206469.45427823
1643,130584010.08422732
1644,120610317.0867194
1645,259481477.43916208
1646,211266174.37370858
1647,153421736.30868936
1648,108379989.29085915
1649,186513750.09292066
1650,296079412.40285987
1651,177989200.3124121
1652,436259660.5399273
1653,153824609.04882103
1654,147697837.58910692
1655,163506735.01828933
1656,297088948.92991316
1657,277414036.8320691
1658,162375093.5639879
1659,370536384.8102729
1660,154671995.12752163
1661,297600914.1453799
1662,165360367.94806385
1663,152343715.03241143
1664,162724045.10458213
1665,196349760.97619203
1666,395365324.1187577
1667,312631539.42867064
1668,677207817.5569375
1669,202697668.90197396
1670,438310216.13225716
1671,159639804.2388921
1672,411524787.5701413
1673,323167477.83169407
1674,191720552.01517045
1675,148729007.16246986
1676,148040940.45264155
1677,306827047.22307193
1678,178025579.5331136
1679,210823289.95784807
1680,195616007.0656971
1681,153621026.13477582
1682,125848498.62270154
1683,162674555.05570823
1684,113404445.71598093
1685,106123981.97855102
1686,135472833.96151412
1687,251366491.13624117
1688,212445521.41330144
1689,283074229.2736553
1690,182014478.0222431
1691,206673115.90799934
1692,213564006.25170317
1693,224824348.96907005
1694,195595619.0280054
1695,366429083.6040071
1696,167939183.99325797
1697,166970825.977059
1698,106561968.24624294
1699,129757422.67431392
1700,174159917.045245
1701,204277248.75366506
1702,257577763.23942545
1703,150729633.6708644
1704,159866709.92294198
1705,162064084.5362622
1706,290905640.0960536
1707,196071147.9108893
1708,193660747.85818216
1709,359150142.7667036
1710,173775143.68111423
1711,119748261.54516366
1712,189053990.6148955
1713,247911791.847445
1714,235095922.7263213
1715,324415539.9084995
1716,171235181.4257863
1717,315072075.41410196
1718,99934003.06933814
1719,136017758.64064455
1720,164018851.157469
1721,180564674.7307835
1722,134655792.666719
1723,363314949.1151001
1724,329960031.83029705
1725,149591310.99518594
1726,189702888.06647688
1727,169323487.74179137
1728,317670491.31873274
1729,186952343.85345238
1730,175751063.01921898
1731,161371155.69426027
1732,426379496.8993596
1733,127884176.05188984
1734,168659424.38162187
1735,167988734.75684458
1736,606173985.516815
1737,243041374.1925478
1738,250888328.4514706
1739,199234040.62512937
1740,181014981.51419452
1741,216000578.17129138
1742,287629424.5586116
1743,385268955.8403917
1744,172747414.7990336
1745,248182598.60011035
1746,197849151.92589524
1747,188509199.7334432
1748,79170855.62349209
1749,253193205.99760634
1750,199720386.51748723
1751,165823629.65835935
1752,159847150.84430262
1753,366711229.403337
1754,248757880.3483962
1755,180924917.11377835
1756,170444270.58228248
1757,273255205.293551
1758,225824597.1591637
1759,301203514.9874257
1760,137278365.2726006
1761,278008322.2647527
1762,155803509.01695094
1763,305602685.57709694
1764,170377011.28681642
1765,159790902.44420975
1766,147205210.00462544
1767,133573307.41333635
1768,197830261.64629775
1769,159013193.82972184
1770,171994162.70827866
1771,95016697.6375426
1772,121823360.92369382
1773,234548823.70401937
1774,320978738.47133785
1775,196106970.6196233
1776,346290489.8963676
1777,174183216.9969861
1778,165559542.77888584
1779,116886695.36035568
1780,264076909.07126066
1781,216781359.64557722
1782,264570816.29811966
1783,144537737.4755564
1784,217180399.0656527
1785,367498433.28462124
1786,143199885.2129771
1787,140236677.65643916
1788,177320085.16139662
1789,228311860.49499312
1790,130242409.26190104
1791,177061613.43663785
1792,178863373.72636843
1793,152221400.54729137
1794,237607435.64702594
1795,305922689.1420437
1796,150198651.7148484
1797,254266359.3102215
1798,213406769.781511
1799,170338051.70602804
1800,173692177.1355522
1801,102562224.4717848
1802,236691658.54169723
1803,155556196.44318363
1804,143270121.2466911
1805,342529500.43109226
1806,264949433.27603957
1807,196809148.49144432
1808,209075145.65097126
1809,291253514.2415314
1810,241410062.4964964
1811,310943066.43664604
1812,334450497.37557393
1813,175890600.65401772
1814,156192381.10885438
1815,108585945.33047858
1816,220577268.51392844
1817,337245988.6567814
1818,425441094.09470844
1819,342197541.3827229
1820,139408380.5355471
1821,423322203.19900244
1822,314558370.03477037
1823,236035172.05599388
1824,218288760.37671694
1825,809477171.0831671
1826,314057012.01923734
1827,230994665.2051573
1828,263240639.23593426
1829,177508952.1170491
1830,161936349.19308797
1831,273564984.2433168
1832,190542654.7993631
1833,140089831.80060047
1834,138614266.93320584
1835,376379065.83608085
1836,241621805.33870974
1837,94666971.88858587
1838,163124254.64040285
1839,556810960.9367294
1840,274469318.40071094
1841,115937074.30034816
1842,212327077.56568038
1843,152197856.48834866
1844,237872339.02741203
1845,315825549.28284395
1846,101797644.65779558
1847,213489648.69960144
1848,294297879.59451497
1849,214101613.36863878
1850,298955229.35505646
1851,176029614.17542833
1852,274362636.3128152
1853,193003935.06337783
1854,396668862.17874354
1855,131042873.69558303
1856,699101738.443947
1857,130246182.26623116
1858,173271160.24820745
1859,183474595.40532243
1860,216048480.10966587
1861,200470976.9878477
1862,574607272.0457808
1863,125126822.90456478
1864,132866002.43551588
1865,178862786.5566058
1866,204594732.14126188
1867,146483878.6797994
1868,232263565.33474097
1869,147088455.48317
1870,63801139.51737476
1871,252173054.65955505
1872,169147432.56775424
1873,209038129.6882962
1874,254152903.79981217
1875,156881124.8111791
1876,123494024.04289226
1877,525347295.977334
1878,157936064.92752233
1879,222597311.54221666
1880,230439432.6815813
1881,412396209.2185825
1882,214507211.28220847
1883,410282771.7000456
1884,405327399.0971159
1885,178936300.17553106
1886,275636046.2360761
1887,173063016.84304136
1888,200727135.9990262
1889,211008009.3733943
1890,185799184.97280365
1891,150148091.49539068
1892,375585330.44314605
1893,116197935.91870038
1894,478834096.74335444
1895,125028090.03371663
1896,383382858.958795
1897,300508106.098941
1898,263733076.6198063
1899,114821833.06859818
1900,138203017.71208304
1901,284700444.1568243
1902,154084383.96030882
1903,100647837.60315806
1904,195972836.42458618
1905,103308360.09176606
1906,207251345.9592526
1907,406438288.16799194
1908,322453078.7401264
1909,178811893.49054474
1910,430926562.1770142
1911,255885247.51115796
1912,383234956.6041818
1913,190124091.1385401
1914,353444683.10617054
1915,168079148.59809032
1916,146084228.3354208
1917,143073961.35167226
1918,222280700.42484456
1919,95983112.23568934
1920,83944880.027693
1921,146531316.64404917
1922,153370382.17387995
1923,153233090.75238276
1924,181271395.6063144
1925,162240474.60658556
1926,165245569.62463912
1927,146244517.42985857
1928,391460554.422386
1929,140370860.2011597
1930,173380109.83844113
1931,142744982.4687438
1932,145717287.08195892
1933,285341425.2526089
1934,139451424.35512084
1935,104211224.84363045
1936,267145386.4387175
1937,223490827.18496963
1938,214398341.64882198
1939,119824124.43163669
1940,114332638.09483752
1941,281609021.9012649
1942,169323634.20314312
1943,263026277.67047685
1944,300056426.0488391
1945,233157514.7417413
1946,249932866.36419573
1947,151100750.3502959
1948,201824033.35514134
1949,196828123.43823534
1950,204188646.7103593
1951,203657713.2871476
1952,143493914.1781131
1953,148374395.4856256
1954,141426121.98674443
1955,186852197.37441766
1956,118892864.81484213
1957,138559833.7005827
1958,228555569.56820777
1959,223298094.56568965
1960,218531422.99757868
1961,109100103.15506054
1962,187433683.42846537
1963,170438058.44765964
1964,211610750.9142049
1965,177466761.74145257
1966,232494401.15432376
1967,227881675.39607605
1968,109372715.09166774
1969,108328074.84675948
1970,362506607.70244473
1971,181511029.54425108
1972,249133029.7428917
1973,324522366.5877437
1974,365546263.26901394
1975,219901831.47120276
1976,173912114.3528786
1977,231852828.1775578
1978,146883101.05788314
1979,146285666.60584587
1980,236667533.48125553
1981,119172184.65082552
1982,147651434.2778138
1983,151788303.12420294
1984,228911668.20643213
1985,138160927.6742563
1986,542259742.8436154
1987,178454665.13148272
1988,429695046.5272909
1989,306804964.8692749
1990,234362161.6425148
1991,174284255.2807345
1992,170271935.7124018
1993,102878842.15604717
1994,302008070.8185557
1995,234643625.06967816
1996,362324054.51933825
1997,200107987.98884544
1998,180273248.48237804
1999,371690683.90171313
2000,152350207.99709073
2001,380324438.0583582
2002,164490536.6707674
2003,143296565.99325088
2004,105634200.9347944
2005,129457664.39163157
2006,227839661.82074755
2007,223923546.26633975
2008,235008621.82810524
2009,279876416.3038093
2010,128903430.51216987
2011,243531135.50656846
2012,235027241.89613864
2013,153536102.77954254
2014,199059417.27087045
2015,237726669.49381766
2016,124678555.85569818
2017,224817190.41237736
2018,185973060.14913318
2019,134344900.158908
2020,327064867.83214945
2021,163364016.18167415
2022,280868567.7190681
2023,206895488.74462152
2024,92156957.24501057
2025,128887481.84421268
2026,180547939.8457528
2027,197826053.39480948
2028,167030790.61401746
2029,190404447.32834843
2030,259565476.42138422
2031,289025606.26159215
2032,122228857.20384926
2033,185429130.64519018
2034,237114284.77163076
2035,106777533.97850029
2036,323438668.1779236
2037,106959901.675494
2038,189462156.26184404
2039,178713067.66707212
2040,140611394.32999742
2041,288205774.56341696
2042,204649822.18068275
2043,301414540.74339294
2044,260638956.51672572
2045,168198789.45196068
2046,135678428.22876534
2047,442505222.38766754
2048,141753817.06035545
2049,255518196.21556088
2050,163243595.6767691
2051,242226469.70973945
2052,197710375.5064897
2053,187683629.16392222
2054,198577043.4608952
2055,173117330.0350054
2056,145647208.89277175
2057,150150809.4884406
2058,151486600.1287828
2059,188081240.08178452
2060,140601661.3120796
2061,180131288.07461298
2062,141812421.45443153
2063,283797796.39311385
2064,202054238.30936384
2065,227027254.9734727
2066,176890864.45411113
2067,202911335.6596663
2068,282986096.8071747
2069,130984920.32600735
2070,149958498.0421479
2071,137898563.6689587
2072,125175067.74903606
2073,169996754.25990778
2074,150831256.92674354
2075,134238541.9110188
2076,194533437.8525542
2077,119888902.13688798
2078,271578756.35380393
2079,120594331.05750458
2080,130724870.74792239
2081,167177346.00200236
2082,106689473.81382072
2083,308194332.7971719
2084,213255266.20068362
2085,191368167.7277388
2086,126549317.48468417
2087,215786968.9822685
2088,327083182.03180015
2089,259303856.41304716
2090,256803625.49172708
2091,198454178.89933106
2092,332237308.28498787
2093,195231697.17368826
2094,134641122.14868954
2095,170300294.02864227
2096,198506828.2101371
2097,170809198.38024208
2098,223359789.75119293
2099,146071672.88726133
2100,208018232.11695048
2101,116265003.45948201
2102,180285337.06182542
2103,269256334.3736823
2104,285609284.17969227
2105,155939922.01178995
2106,464809951.7751473
2107,631139643.9445632
2108,194201843.67371294
2109,440148161.47921115
2110,104009457.4685409
2111,266090745.59726578
2112,278209995.6679986
2113,353405392.23991627
2114,176468117.9422659
2115,175964263.5386651
2116,140076116.7429462
2117,165853415.71184313
2118,392015932.9553268
2119,200638907.56748787
2120,232629328.6741515
2121,219281418.9132292
2122,176454434.4319459
2123,180163029.07779932
2124,253639568.30790392
2125,236401248.66353127
2126,168952475.99324057
2127,144686912.4422301
2128,186528573.9759309
2129,194724948.1975462
2130,126619486.74910672
2131,392816464.4099913
2132,159599099.78436443
2133,226805205.31774363
2134,186517489.16529566
2135,216707917.74397907
2136,306786512.46321183
2137,180776020.28560987
2138,134115435.39016935
2139,347187004.20424986
2140,291498917.7471414
2141,238675919.3219475
2142,153417229.37812027
2143,136839249.0656761
2144,217600090.78892943
2145,211986635.4892612
2146,123637668.72763215
2147,172227036.9897623
2148,136035600.53911367
2149,205579450.22387928
2150,306702633.2139255
2151,201414776.8369121
2152,254693132.27716175
2153,201204877.5317225
2154,124391684.58337568
2155,167132873.41174135
2156,255440104.7869025
2157,197929252.78959227
2158,205406776.74154878
2159,164481373.32064974
2160,196699907.60525525
2161,345180130.84530455
2162,82025452.492069
2163,183273605.27725834
2164,139589052.09096882
2165,210589012.93138394
2166,338183324.35876113
2167,131977902.90121499
2168,669876002.2111006
2169,277749027.1990386
2170,240757548.41802493
2171,200231826.57753628
2172,137658185.5762445
2173,171098471.98122495
2174,149366102.2791215
2175,197823004.76094145
2176,296244551.2543819
2177,241330802.42494977
2178,187610376.35164148
2179,250323340.66279233
2180,228500761.363922
2181,399989524.1693711
2182,204073497.0715213
2183,144302578.5854941
2184,228745974.97185802
2185,183144163.4535133
2186,278963888.50563353
2187,123867990.7715514
2188,526431010.4380142
2189,345750953.07119286
2190,202277050.46131572
2191,188937955.45645157
2192,144987515.39933068
2193,179180374.42802048
2194,295434829.60823846
2195,138176830.6697481
2196,167582590.5597785
2197,172492013.16359594
2198,306298465.13294977
2199,275671563.1961612
2200,116176047.80585343
2201,286792678.7178951
2202,106345115.21594086
2203,182694513.7035495
2204,271064990.61483526
2205,170735306.95733768
2206,184855405.82642362
2207,153275076.0760133
2208,85575228.14203161
2209,169931808.681371
2210,236569724.4949819
2211,95931985.62189963
2212,287833204.40636104
2213,246670594.98202097
2214,262742087.7399412
2215,317762031.59910905
2216,265660419.20846397
2217,152647121.8531075
2218,326297254.2528165
2219,175867664.13622954
2220,167572152.8090828
2221,301184426.0772539
2222,102741518.83492725
2223,175093410.86333165
2224,157878506.6337541
2225,268339278.43226588
2226,104788114.53156556
2227,300788739.37610465
2228,177607428.48330116
2229,355484154.44148445
2230,205121728.81531826
2231,175334864.05651686
2232,156036825.02936482
2233,196495787.63598818
2234,423762794.05768555
2235,186769898.94074637
2236,493735981.4525961
2237,273157014.1266218
2238,205105954.98273805
2239,251499127.1628877
2240,251729989.52667698
2241,154089506.02091077
2242,174415752.11805245
2243,154633459.62189147
2244,166097287.23140606
2245,185340350.61090022
2246,258026040.0769644
2247,309776019.7696817
2248,226651630.0153834
2249,207481513.67147246
2250,149838412.2272415
2251,299914149.864883
2252,263297868.1463088
2253,211229092.2342093
2254,244268983.02882478
2255,404560575.267644
2256,138269819.27895743
2257,190355253.45473737
2258,237862458.93021235
2259,196956997.5040322
2260,242453370.77823526
2261,147958915.5634755
2262,120683943.74295953
2263,187500991.12025484
2264,172118240.98017752
2265,98832363.02370411
2266,171472019.09690452
2267,143089134.3215107
2268,507711883.272558
2269,347258382.6362143
2270,120131371.68895051
2271,200596877.53097278
2272,208560800.31559008
2273,154079648.0195132
2274,226515275.33029327
2275,299800852.62438345
2276,155124101.56523955
2277,194104879.23687395
2278,189611687.54975337
2279,387721732.5602378
2280,172857360.19346756
2281,194566840.05852553
2282,195450081.59802115
2283,307913019.76909775
2284,112605615.2051168
2285,180765823.97230464
2286,254782018.62511307
2287,409679713.1405833
2288,205217010.12586373
2289,149196859.99321914
2290,314920122.1781712
2291,176012837.5588995
2292,168947378.5907924
2293,304563876.3665131
2294,163855094.15373543
2295,182230799.55899194
2296,165386595.54187778
2297,136462999.39729375
2298,150050369.30229148
2299,171474613.8647355
2300,312475421.8733076
2301,177108809.3264422
2302,194398043.95771688
2303,245013369.84203318
2304,165169207.63183528
2305,133774069.05757727
2306,205618709.25778937
2307,128968665.0774847
2308,180659531.70151076
2309,116582633.63810804
2310,181956123.09291145
2311,296384043.5595443
2312,189437385.30333865
2313,140086032.06945896
2314,165900415.81877455
2315,228371538.61719456
2316,169584486.0856744
2317,185320973.1175191
2318,120697383.54542162
2319,193699182.28976217
2320,167271486.90183792
2321,414355787.3811916
2322,162573218.45996433
2323,216440269.6189195
2324,255946032.83127078
2325,157793807.15203366
2326,225840912.99339783
2327,176641649.24874815
2328,144059169.82588917
2329,154647204.935395
2330,264619377.4639583
2331,166582536.65351322
2332,122921379.4635755
2333,184860441.08316326
2334,145774394.0168119
2335,152361485.71378455
2336,255537354.91935676
2337,218468566.8080287
2338,144460597.72587106
2339,174445573.42158386
2340,152879317.93972942
2341,392178939.5613841
2342,194838853.86985087
2343,230926377.72760543
2344,271054929.5673349
2345,147798680.7948961
2346,309464140.6896732
2347,336935574.9669399
2348,217267721.10988852
2349,207046612.99704993
2350,185178960.89499372
2351,146268036.48948783
2352,203807695.65124118
2353,156663594.21852285
2354,96759382.91576284
2355,369641056.04068744
2356,146839308.43605945
2357,173670041.38999814
2358,126008988.20582756
2359,237932581.29505298
2360,111048825.1811492
2361,145481414.79006225
2362,211077991.5428259
2363,185720222.99176493
2364,119085612.12360469
2365,196901847.330415
2366,253992634.93125322
2367,123202201.6824505
2368,150407670.62106678
2369,145483146.16320795
2370,281099949.0874288
2371,163879862.75995693
2372,388371375.9328663
2373,134500844.03920287
2374,230005534.2666581
2375,167202441.45109224
2376,180776036.6000216
2377,198040707.946275
2378,172342922.34688973
2379,155233365.19095477
2380,257024208.75221026
2381,532033010.572334
2382,235494917.34668258
2383,235442617.22085235
2384,177797025.61505988
2385,262682805.7348909
2386,130473592.49495813
2387,349665954.5303812
2388,240211672.75805065
2389,166852350.36405683
2390,267808006.3767695
2391,171500201.03136408
2392,164877144.5648264
2393,280109451.7917651
2394,258951181.11684543
2395,154706166.57558498
2396,242418824.95580605
2397,346923511.5845665
2398,349396007.887773
2399,173016185.72695214
2400,135712984.96022666
2401,263051002.12994853
2402,198796452.35606238
2403,208103878.6031426
2404,148721895.7043888
2405,127081536.37624326
2406,290066241.5725302
2407,96644305.21980257
2408,189555477.24044183
2409,226979403.07907227
2410,349427012.8171173
2411,204825295.66351962
2412,135806200.06806472
2413,136370153.59949523
2414,170723570.5818578
2415,167998281.62333083
2416,168410025.96576643
2417,372475517.54463756
2418,198443040.987847
2419,248197950.87403104
2420,191464572.88192275
2421,121495938.24299698
2422,100310892.955849
2423,243685656.44020054
2424,149915774.20394808
2425,210446962.686782
2426,148489670.06276053
2427,292952989.6320247
2428,245489665.54056913
2429,237427676.77795702
2430,268815972.3205855
2431,305635848.9931818
2432,125853394.47210285
2433,127232174.35795452
2434,232862434.3278794
2435,152506996.495444
2436,102488138.41916016
2437,241518818.4138817
2438,119729632.04357374
2439,213795087.80426073
2440,179369820.95729607
2441,110486278.1916672
2442,402030204.64726245
2443,331052866.30047244
2444,426302360.60406965
2445,224189414.9660448
2446,125356637.1888243
2447,247554393.1983414
2448,381516945.78897184
2449,198436187.16127798
2450,154244886.9467731
2451,373330188.24043626
2452,247685497.55370963
2453,226127551.11696085
2454,171674697.42204234
2455,220571048.1571363
2456,240702867.678851
2457,359486694.07711273
2458,245769720.6182098
2459,308194059.20100135
2460,148981586.09591717
2461,183385444.91419387
2462,220097155.92486778
2463,168923407.78603482
2464,163075957.33367723
2465,106436914.30394131
2466,118442624.29738425
2467,218384585.52867413
2468,186151321.9769575
2469,225146300.30767947
2470,388605738.791711
2471,249082960.25011128
2472,214075004.2693347
2473,191045297.64528868
2474,267591793.63593426
2475,306735376.40109044
2476,262525235.9523166
2477,324912835.93356925
2478,251199527.80406687
2479,188466194.35434029
2480,213141809.21784404
2481,202277801.07493007
2482,200013895.65733635
2483,127256830.54414278
2484,259689979.82364872
2485,108508401.99664304
2486,111725960.76639184
2487,378941646.14417213
2488,263348910.5001633
2489,383761158.6063598
2490,293605463.11094135
2491,195745996.08409148
2492,172448949.59327593
2493,465658741.81935465
2494,116735063.73311491
2495,283140913.79437125
2496,183580867.8122917
2497,159378309.90419522
2498,134041859.46593238
2499,170893902.40477937
2500,304822817.8342246
2501,116395658.90145376
2502,142381659.06367913
2503,88735809.60692996
2504,196987718.62685704
2505,162756954.745859
2506,218766423.73202738
2507,210626366.26686895
2508,277333606.91485673
2509,157770395.7133368
2510,203225442.38655213
2511,435656005.1572708
2512,141815378.04850426
2513,189409455.8535989
2514,257315155.2785676
2515,181233702.7885969
2516,122913934.72611266
2517,181147132.64678973
2518,161453407.74493232
2519,208405164.1375255
2520,153356493.97448742
2521,128856202.65074274
2522,177201364.37540516
2523,686663490.8998684
2524,200203198.81637347
2525,201781332.5644404
2526,185920959.44688347
2527,178970930.14303136
2528,138494395.07069758
2529,394292373.72604626
2530,179274575.98374364
2531,120535938.70200579
2532,210261599.94195312
2533,157589587.06655398
2534,263995914.09093237
2535,292091875.9689221
2536,165759024.04684526
2537,174322169.92286876
2538,172292568.06360847
2539,140108191.34953755
2540,113470123.16481784
2541,211247444.65812752
2542,191030107.47671464
2543,350377822.62783295
2544,280409819.5274626
2545,218873860.76688161
2546,798637856.0976424
2547,247932838.69024053
2548,252073168.53199175
2549,309408154.43790483
2550,530108905.87489617
2551,116652220.14706789
2552,214409064.14941654
2553,257212641.1143363
2554,239573491.62225723
2555,184493655.2159536
2556,215642274.1132163
2557,173086357.31498453
2558,518114694.7736485
2559,115875829.52694286
2560,253992456.40216875
2561,416583723.0699004
2562,231762363.2530705
2563,162052378.71009704
2564,121306857.70054135
2565,176726482.74602243
2566,404027848.37463766
2567,198889431.24024045
2568,168665924.42873856
2569,106317312.15131512
2570,180770766.20010373
2571,130766230.93276228
2572,129476629.6372059
2573,154535061.06318718
2574,174301802.6998681
2575,130600240.59577748
2576,158751230.49570593
2577,155599241.0627833
2578,274206005.8013735
2579,134326981.44840524
2580,223828682.16898724
2581,180402146.01038465
2582,170919933.42468342
2583,128799912.89442924
2584,276858060.5782958
2585,217688838.6580374
2586,170917043.85238406
2587,162872828.60398236
2588,330510464.5385086
2589,259387006.10843945
2590,336247023.9240234
2591,169704363.71763453
2592,200437238.4640113
2593,168700612.8361182
2594,140944928.96379638
2595,309340394.19071776
2596,200818977.41040978
2597,335919146.246027
2598,237736322.7350186
2599,203386337.82197425
2600,299839479.05333614
2601,400457984.9100106
2602,353428035.65887773
2603,171835954.16870007
2604,524222899.56291586
2605,280215101.8131253
2606,172211459.21324927
2607,168536145.2147558
2608,295768218.504608
2609,159792848.23066464
2610,318357625.30687785
2611,104584041.64071758
2612,212663583.4705665
2613,214313193.8805781
2614,183697029.24454236
2615,412073626.35738003
2616,235494854.49063513
2617,174774972.69930142
2618,234424505.81903923
2619,246794224.20834363
2620,193793299.7840779
2621,165460272.1723083
2622,197755637.80582586
2623,158189000.95098844
2624,185141064.57462108
2625,403237183.9970778
2626,204885099.68345773
2627,167674627.95906404
2628,153842549.37505332
2629,309920729.465647
2630,469356650.29518044
2631,151972102.7103592
2632,215908814.44319114
2633,324763699.71557224
2634,297521140.310162
2635,278014425.08584094
2636,484843248.5256913
2637,166366272.74699506
2638,159192301.13331616
2639,338709768.58118165
2640,144747568.5158932
2641,158009578.01119167
