,pv
125,195197820.3903256
126,210370238.86013547
127,338072399.18475145
128,258705241.12666026
129,386713359.8516614
130,272046422.95920736
131,166192488.79153025
132,224794806.74331024
133,293398396.36694807
134,382145638.3464825
135,148486784.10042992
136,192583076.4159332
137,227883365.14531556
138,140308660.5630526
139,142438208.6091858
140,96233202.45938607
141,136895567.91484448
142,225717812.56430602
143,186854863.8741438
144,187367847.39876536
145,290380408.5972947
146,156823883.82077792
147,114018124.61759825
148,198240581.28713667
149,409404572.54577726
150,125507359.8764706
151,170701376.52729067
152,178510605.60021248
153,112987075.09951021
154,147567100.5784513
155,147185798.21650907
156,224093602.4531134
157,181730577.21240252
158,129196023.79911533
159,319954996.7520921
160,197968331.4381662
161,147350398.69617462
162,160537649.72742993
163,253690411.3877805
164,374265495.42623943
165,111630774.19803035
166,160287593.59985632
167,167848398.56145287
168,282697320.5391865
169,149534559.3175023
170,240295930.8590564
171,396460083.13651687
172,125707813.86959985
173,180709612.78698108
174,174223148.87412238
175,328738364.70067054
176,163306439.12613198
177,146367499.93227524
178,225399404.58069745
179,645796938.308433
180,156300827.95226315
181,614589389.5505924
182,181139855.29209548
183,150704691.52193862
184,143527165.22256023
185,432818732.3534437
186,267482163.6350232
187,194336721.0694465
188,310922443.9130498
189,260173750.59169793
190,191642947.5074405
191,179061052.75755173
192,190524673.96417913
193,187360152.38070458
194,270501708.7639628
195,207470313.6284362
196,186503920.2215586
197,189556061.54466188
198,293462057.9272595
199,268300438.75939602
200,137317277.5883919
201,164723713.97978747
202,205131873.61046878
203,229586828.48365492
204,300225270.1457495
205,167119233.4893302
206,323569544.155959
207,175468732.41446245
208,185876647.06531376
209,732865424.3003892
210,238914806.32778996
211,178729397.66818547
212,84581235.7772538
213,126211008.28971475
214,183745632.6984614
215,391246678.40718526
216,301452715.6890737
217,331562229.24043465
218,354813218.2860096
219,175501059.2797504
220,341271624.76849616
221,303654208.73098075
222,347122364.3305598
223,94755650.86822635
224,346005188.7960509
225,475173072.1967368
226,288554157.9967312
227,131864787.40945083
228,119728586.03970237
229,231746797.73108283
230,166786016.24717686
231,179183195.1896232
232,269963822.0200617
233,152410425.11607462
234,248662728.53109998
235,138593848.46654066
236,201562169.0240738
237,294604670.9665926
238,227163959.6074703
239,239174714.84736168
240,176592768.87077385
241,186603327.49317244
242,243003156.35527098
243,253565763.77365732
244,106789114.6957753
245,479508266.8333772
246,146783073.9033329
247,250430966.17326766
248,268517638.566409
249,322355927.28961295
250,114414069.58749886
251,166490587.96270776
252,146213877.74717844
253,134204433.49505037
254,165471119.96940222
255,191538265.99574748
256,232852474.05295104
257,93561925.9455467
258,135663416.3203559
259,146979241.12775168
260,182511958.95819575
261,221574863.6318779
262,274400428.40414387
263,102492573.96501003
264,188299318.96735895
265,218626633.14146182
266,159159555.88899174
267,314470687.4528419
268,108137538.96212149
269,425324909.28246015
270,140972308.2768855
271,196909509.4539965
272,174271732.17644688
273,626607694.6161276
274,169512945.37701958
275,319952026.62377614
276,156122555.85369667
277,317262092.6667505
278,138622531.10912797
279,142193326.7258269
280,276504189.69403607
281,560238966.2679089
282,376110397.3255038
283,388425725.81914824
284,128891596.62190789
285,207702821.51791358
286,251408024.72737324
287,188792248.17936015
288,253360129.980372
289,504263733.7952589
290,425353812.85707563
291,223407858.61174777
292,651858763.2843914
293,154249771.97499532
294,178770878.71234387
295,197971870.07269436
296,191721671.48937458
297,332098641.05523455
298,155404411.83039135
299,271059642.74010366
300,216042550.2357316
301,124911850.67906381
302,205150604.98518366
303,190542282.1103202
304,135710842.56930354
305,250364015.3301191
306,185717969.41640943
307,190130790.616353
308,131697390.60408704
309,378458406.4800455
310,521467222.36736625
311,223499948.5312315
312,254189090.5519413
313,286194215.79400367
314,274169134.31697726
315,209646174.62282547
316,212466035.0678566
317,307010126.58482593
318,198575606.8350529
319,217830484.18982565
320,202318278.80341867
321,538564461.8709339
322,237676285.98154432
323,154270321.55024967
324,231416476.72659966
325,118810098.56265554
326,132773390.30658203
327,254270384.74648634
328,170528486.015885
329,243706231.77377984
330,202573225.6944198
331,483425870.9179966
332,231800350.8822298
333,136570875.05922747
334,163522065.4026068
335,155108566.82372862
336,216425714.43475875
337,326109801.2825698
338,295873017.837975
339,396701778.3966885
340,175619941.37793565
341,217795329.32425633
342,138770489.78953657
343,214325984.44357523
344,165805820.33054793
345,263914456.52489188
346,113342753.48154764
347,370203196.7633207
348,204209415.87231725
349,159686931.5880611
350,397066130.5910628
351,490153821.02279925
352,288027810.01959944
353,156851048.7240931
354,234507578.4114757
355,258538371.89336178
356,95719326.81130868
357,130490183.52941759
358,264050795.77815205
359,227798883.97051513
360,203049202.55148235
361,215545238.87006193
362,212456801.16683772
363,459098217.31723326
364,132270317.01459178
365,121994409.80371282
366,156967297.8399673
367,135606008.4031357
368,170500597.22320428
369,447149969.58865345
370,132075610.6370451
371,223937501.6794327
372,156054285.96925175
373,139441547.39216352
374,252503920.54750082
375,132118011.97711042
376,123009604.32020564
377,171692189.36307493
378,115280669.186868
379,252693973.96875998
380,200499362.9540308
381,151008414.37696895
382,146256433.48233786
383,280211486.227615
384,185157263.68327305
385,492507522.1948953
386,191058465.76077724
387,203643127.23961958
388,136748548.12437728
389,153332869.06704202
390,232123518.35802072
391,265097204.2709278
392,120334706.39939159
393,223744446.45633602
394,184381941.13024446
395,116607023.65604995
396,198052592.48920968
397,190238086.22290388
398,202623085.46082282
399,116794064.08686192
400,138261526.9946351
401,329104527.31301224
402,646431759.899716
403,206977690.53185052
404,134141924.51824363
405,307173712.1195402
406,210493683.5166933
407,399033636.0843142
408,140562483.45927048
409,412317914.58299315
410,269438134.2919337
411,218104547.1250024
412,236204760.76517832
413,189146963.48366448
414,165456425.1129869
415,212149318.26708648
416,168298829.15582654
417,185467035.12424105
418,341231328.6599428
419,528817895.130256
420,183287272.47205997
421,254528518.3668459
422,163383105.42997724
423,159575040.57821628
424,365469202.15675896
425,134167041.77639015
426,184683894.6570168
427,247684401.3653193
428,189467739.02785575
429,269737331.0081648
430,187772764.338167
431,412975096.49611604
432,133888236.95803425
433,298077321.3130612
434,259838979.77523333
435,140248627.76462877
436,194932018.5722437
437,222643626.00972396
438,184634986.6044395
439,229139223.75972325
440,264079626.98289964
441,116892344.11360765
442,161080142.15679765
443,203347034.50657305
444,173355242.50269458
445,274704304.3043482
446,157438950.20238304
447,285523041.080131
448,192802823.28996134
449,233353944.84765172
450,120094766.63664143
451,310951764.95984584
452,189783762.83027327
453,268022628.71559614
454,179203043.3629897
455,303245197.3360116
456,177295363.06305087
457,238975297.6705399
458,333467603.13911
459,207205279.41095608
460,378099507.4265195
461,313564332.01055235
462,180349231.7860328
463,192890449.85928494
464,139976093.62026468
465,245358732.05761424
466,185012260.23844948
467,165874671.18308568
468,144697760.29586926
469,299580024.6867633
470,376925699.5226281
471,248689479.7951787
472,155724464.4887707
473,186644512.40043285
474,127025261.05413234
475,202407239.23565432
476,320643242.15873617
477,206524591.4514532
478,138328956.38356474
479,92195845.49055423
480,309754668.9022715
481,160947326.3504227
482,170114485.77842182
483,173795186.33286726
484,103155401.22688603
485,130457997.99335825
486,276215471.9073994
487,120232541.19172762
488,128542585.63880706
489,139689258.8107196
490,212925629.56517154
491,155017849.67707056
492,285169004.5486341
493,174292164.8108737
494,273935405.4927688
495,157973091.0087234
496,124309990.41669437
497,167186046.8045729
498,320009428.86041546
499,198817670.39313832
500,196912540.93737087
501,181630506.2024303
502,279733557.5307807
503,246681612.05202058
504,155965446.66362175
505,259949597.41523504
506,168041053.2301193
507,240507155.53612697
508,177471750.29159853
509,181747043.14777583
510,174968270.33498606
511,157403525.3356677
512,146368586.75369287
513,128292095.37802416
514,292799024.8916662
515,233780917.24339083
516,380553183.50350636
517,157867565.0747335
518,270570287.45528626
519,327116067.829913
520,516123121.7737937
521,308521662.21385705
522,211547378.53356388
523,277571842.03717315
524,319655646.26759267
525,154428650.84523892
526,157514402.77968553
527,219623404.50347164
528,227505972.4595183
529,167140065.56077203
530,151531624.25648722
531,199176179.4412699
532,283804569.20603245
533,267136859.0427972
534,211594873.2987077
535,121777460.83564837
536,109766546.20134455
537,312658324.7169925
538,170890636.17034948
539,195551333.17320818
540,239501148.23330197
541,470633238.7419089
542,216334721.98152763
543,131692273.82419176
544,166070014.45806697
545,203373435.99522156
546,219835544.8426617
547,272647078.0958681
548,178593495.72692654
549,213979313.42927727
550,153180767.40785623
551,210392331.06482846
552,114813620.64030614
553,261703300.973133
554,115743129.72091648
555,323720095.2037876
556,516553849.9480251
557,150015835.49833125
558,159957289.15110683
559,178727497.087703
560,255308015.10971645
561,175416286.84165776
562,262427005.84522143
563,284098126.48206043
564,142701029.4328731
565,201075610.64240226
566,176120716.37406173
567,277857176.7530021
568,233489456.43335682
569,477518070.93210757
570,210300561.2682139
571,108219483.07525542
572,153391920.72734654
573,238986304.81073293
574,136338968.91622746
575,186075386.28638446
576,622641509.059105
577,197396524.98370928
578,279384023.9625572
579,524182825.2330253
580,163839263.34739655
581,288679051.6891156
582,223198725.41862312
583,252594643.6440953
584,294474081.036958
585,275240891.9097779
586,161469298.90046436
587,169124809.66178542
588,203773528.3726048
589,217015941.79259318
590,217992676.3422014
591,178259831.39364573
592,185987440.51441792
593,321096593.4941008
594,179910655.25048193
595,214780309.2938195
596,151981843.62762073
597,131512794.2052811
598,151206334.46795845
599,330391318.30882215
600,191510074.3981625
601,250484359.5408657
602,144368139.5599403
603,204569109.50895762
604,118851387.85501546
605,211178884.8684292
606,407316306.33126754
607,259499910.98113403
608,191177593.0262898
609,184194045.96463943
610,162803366.16442832
611,237463632.59584963
612,319932513.05183125
613,191190772.98090404
614,267025028.80652976
615,277473507.21071696
616,233762275.3679603
617,171368508.36897174
618,319277251.64794
619,169223003.8484345
620,371158961.1755677
621,97218222.73347908
622,148151216.35706452
623,320904005.03466654
624,209090657.4886698
625,161405485.43587127
626,267180047.9545164
627,395159708.13793296
628,205019524.61341357
629,207218690.7125127
630,189664113.35880223
631,506476266.42254084
632,255758523.94074124
633,263799885.58100653
634,520943149.5225966
635,264349482.88907662
636,173246312.85141578
637,265505422.35706228
638,318626147.6532626
639,233596208.29928234
640,271434405.9039006
641,165149637.01645485
642,128643445.24392512
643,151503048.67267504
644,186357325.0673027
645,300054544.0375206
646,227607192.47077373
647,146062472.93843064
648,131007156.26227687
649,273426508.6104111
650,169225924.7235489
651,144524860.66962534
652,160975308.04703897
653,148162112.89058164
654,129049577.96141122
655,293617641.1829105
656,202791192.96801993
657,156999814.18889037
658,165695900.48279324
659,128747349.93574591
660,301995107.3847907
661,229747507.91763702
662,176277405.92483
663,186835715.395095
664,166903393.99980077
665,150096512.06054613
666,114903512.9944985
667,250080169.71837533
668,253654245.44387782
669,250085741.46637625
670,197298903.4989733
671,136884092.11404607
672,166545153.27493063
673,170645313.77050766
674,184114244.83404768
675,165642555.07248738
676,194267656.53648543
677,270810481.8065429
678,356939097.89881045
679,466191176.58902276
680,112980181.11984974
681,185078304.06528255
682,161841785.5437014
683,434568979.5537928
684,183065285.79701123
685,117578589.00526847
686,135226902.8342815
687,135251984.85857305
688,247082824.47809657
689,126926432.75868246
690,162215763.56548896
691,298907130.13421476
692,167339927.5894314
693,224796565.0033807
694,105470591.76799503
695,174323379.61328977
696,160649898.38739935
697,127026379.85578465
698,327217042.40170574
699,320706072.7831443
700,191024889.17524058
701,183884244.77215487
702,166322827.3771196
703,138504433.36069223
704,179623909.14057392
705,162596857.1834596
706,126979971.24534848
707,169955726.4041837
708,356452570.7927176
709,422234014.4137193
710,232225716.8174867
711,220936378.20279112
712,261075822.72428045
713,152457537.62988505
714,322271215.3691815
715,175556901.86909297
716,145629952.31516957
717,180120029.58734953
718,157570000.63750464
719,118574886.3232891
720,155489986.77663836
721,239158063.0001572
722,340087500.55746686
723,326845492.3015999
724,215326213.583389
725,155736827.06217527
726,158471352.60865992
727,161284664.841766
728,177782946.57538554
729,141330007.53496647
730,214506724.24200502
731,217927335.68647707
732,154186745.07112458
733,323510677.0207664
734,434134120.1628545
735,214997371.63191178
736,212070727.76425475
737,178350465.81563795
738,98246656.19982992
739,148589058.49180385
740,366944771.3750087
741,196230036.4826594
742,188238532.6861644
743,333295683.22948056
744,178938721.87303692
745,290799573.4161676
746,113987630.21335493
747,216291049.1231449
748,218205155.13071465
749,202133392.4912716
750,291816048.51442146
751,212711861.12771708
752,352322407.4139934
753,185004869.6699545
754,129978578.7163211
755,353051500.0372958
756,133087828.93685459
757,238846592.92208317
758,243679577.31819555
759,210060736.40846813
760,161592130.72128105
761,154223389.69342428
762,254577423.0950927
763,157926219.624411
764,233627627.70172575
765,247563007.26480138
766,135680339.59708795
767,232553298.07420373
768,136404371.4499922
769,686475282.6418611
770,175263454.8017739
771,405502632.6281498
772,93080304.27986136
773,175245826.4195057
774,276308038.80575305
775,241121672.5968986
776,134462248.32221597
777,199717790.59750503
778,198223619.02373004
779,175136870.04198137
780,242267026.99913365
781,153054804.6272186
782,321273094.93299735
783,126154441.06447774
784,187621206.91817236
785,223490542.18831915
786,165727419.28644714
787,171219837.37499195
788,145732434.63477224
789,125959998.67346229
790,99857716.54086673
791,141619498.29857427
792,274599739.00937766
793,259532123.34497488
794,382752949.3681646
795,254553453.09864613
796,385378928.6631296
797,652724971.9685423
798,152612556.47151622
799,136082709.7409626
800,237921395.45208022
801,168434526.10150158
802,196036686.11792752
803,169616759.6162962
804,142424863.15559962
805,447040301.8102384
806,181265410.25374198
807,250150846.4374861
808,167444232.14526933
809,257586115.14154133
810,133639786.1775699
811,212503159.71394753
812,246186111.60034096
813,137500174.17371482
814,104260583.82768622
815,498321028.0073432
816,152577213.09677765
817,158357454.91817042
818,189898104.08469772
819,147649139.57096076
820,325626488.04777664
821,213962315.90204102
822,427396777.9770512
823,269523940.31911474
824,134649292.62817618
825,155737966.57018608
826,186358595.92806262
827,299507631.9723296
828,112233848.44620976
829,248511883.11876923
830,144836936.56284976
831,179025134.34021944
832,246062192.23076275
833,157295360.84036857
834,252308325.63089213
835,220442538.58781058
836,598217256.8408685
837,165546692.53313923
838,181754556.66788214
839,185138096.02032915
840,97906712.06919685
841,173077058.3054395
842,161050872.28581366
843,196525664.71395192
844,149939495.28909433
845,219805840.06253433
846,180779110.85089794
847,203745779.91575074
848,258105756.64763355
849,125687565.2487661
850,98489521.52182762
851,161964647.2353936
852,138308757.52523825
853,256712880.1712804
854,198106624.03598246
855,183849083.35057005
856,130539427.92390332
857,189419731.70573413
858,176031087.7494236
859,189547985.4626786
860,172304052.895053
861,99551824.15972641
862,757494343.2618892
863,707410639.7425619
864,105018646.75105311
865,182722334.83609608
866,144474165.48898768
867,239001181.06848997
868,224124272.0820926
869,243122411.40097904
870,167848667.4710726
871,166540347.4410397
872,133430455.62061507
873,121884330.33527252
874,151757547.94048044
875,230006472.81971452
876,226207129.24543172
877,162328262.6211128
878,129178476.0364523
879,196692171.76489887
880,140505009.07873246
881,243117653.00668272
882,582675814.184012
883,483664960.15980387
884,232017692.04369202
885,275961252.76060355
886,293764041.4528816
887,281650201.27086544
888,664547044.9476669
889,119771184.20529905
890,206286031.11163053
891,316469680.7795528
892,181458727.38038585
893,83967587.14144713
894,173233438.6574016
895,440378166.06968045
896,194882847.17584726
897,355398457.8434854
898,167027009.75778344
899,308563796.58307976
900,353757880.3524935
901,236796239.92967963
902,289827164.40316707
903,126253614.17995657
904,226458602.38478196
905,207024116.7852758
906,262741932.4910374
907,171768417.50269797
908,166103824.32414722
909,195701829.1113004
910,179082340.8619389
911,226979414.39247853
912,172206041.99209723
913,113874386.2579146
914,601601936.5933067
915,204480123.64919236
916,178977519.9996919
917,593626978.6600648
918,159263098.1991128
919,562741268.3333392
920,236819177.27036682
921,303879288.4249574
922,274617431.5046928
923,142722937.39270326
924,251354829.39068124
925,164524042.77245185
926,180126726.7565371
927,438177188.22414386
928,312211815.81689626
929,162592531.05494568
930,270253065.4538611
931,153027879.2893642
932,165112638.35639033
933,256414648.4517004
934,197525027.40902534
935,239298429.87737873
936,256702830.24219286
937,133026081.10422441
938,325626372.3664674
939,268160783.84820512
940,220177737.50776353
941,150668746.86884645
942,204163994.60803428
943,391177722.75587964
944,171051219.59637055
945,340662606.40816915
946,169322151.70717534
947,125555918.50933129
948,178408185.24714127
949,281392279.98438257
950,87322363.16878352
951,175334584.65631226
952,242930932.75158352
953,168776382.5189101
954,446020463.87835824
955,195547233.5482817
956,428046046.09135
957,375629860.74722886
958,172135005.61761454
959,265695642.12252444
960,419212044.7895302
961,224821707.55663452
962,512168559.60774946
963,433455974.5265227
964,310755592.8789612
965,365897778.6564188
966,182642233.72059464
967,121906468.00996955
968,175829507.8037007
969,178704423.08680332
970,146163591.57175598
971,212614022.3889086
972,204309427.0932271
973,208527726.94511923
974,356959384.1242325
975,375077834.0607245
976,131458964.09697616
977,195204630.74664795
978,265866524.43410113
979,207937888.1155879
980,225061417.01029378
981,162010728.23570806
982,386599573.4255683
983,169499763.5641142
984,199985028.57101348
985,186296762.82675946
986,165649453.1052064
987,149789758.04917634
988,284015522.9428576
989,205002431.16928807
990,174257008.18277326
991,258753898.59127304
992,161786077.5737158
993,279388117.9521549
994,335866499.5963101
995,125965693.12269765
996,814931981.7698929
997,144922137.07311967
998,95759822.43791527
999,193780130.8836399
1000,259335948.12059873
1001,182617111.3804611
1002,381919828.1100842
1003,113947692.3679285
1004,147111718.62032047
1005,336441752.74668884
1006,262811654.0633724
1007,182369690.35373017
1008,125726847.06335011
1009,343838704.4875751
1010,210257372.8124882
1011,114768557.06028965
1012,154112977.87795043
1013,185029177.65710393
1014,167904232.93683448
1015,95694041.21133779
1016,229797077.18435416
1017,195128189.63647917
1018,220862231.8257573
1019,133103564.15540192
1020,394838136.58567804
1021,129165891.1661814
1022,201252949.58205208
1023,250567621.24173126
1024,230129220.05814022
1025,144363882.15112075
1026,220600167.5658311
1027,233220432.83006385
1028,450687304.52395225
1029,165051526.96484813
1030,354043563.63954544
1031,144714691.32583687
1032,169229511.39153537
1033,360081907.43175036
1034,298186206.43261045
1035,274949148.94792867
1036,164319846.05514324
1037,153173558.3039867
1038,363866696.5627204
1039,204337521.80003002
1040,194646325.0537568
1041,142590360.71910363
1042,285005226.67850184
1043,356931729.89435214
1044,170295716.19220984
1045,488565022.2695983
1046,157447313.85480756
1047,251305423.25706542
1048,202124677.37855488
1049,174423778.18990788
1050,150549669.0446641
1051,168871390.09842184
1052,154463971.80938253
1053,118658625.60894252
1054,149087247.8256986
1055,209962896.99925515
1056,160427941.02104673
1057,103823032.2967516
1058,247751359.8560362
1059,207567216.78606427
1060,146498232.05759224
1061,178528347.59361687
1062,223417741.73364234
1063,161000876.14535925
1064,168846699.5537045
1065,122939018.65979074
1066,242372845.70423862
1067,240238855.45695475
1068,166148470.50249273
1069,164826804.05675155
1070,306782049.5263844
1071,384425097.402131
1072,150940227.43175045
1073,230710327.8938813
1074,381430404.8871085
1075,153373732.3082483
1076,106158826.05499262
1077,487512722.57121134
1078,187267166.70311767
1079,108813186.5361427
1080,225401576.45457432
1081,400398122.2774612
1082,283567754.0786913
1083,114056353.44423907
1084,173156064.69859892
1085,185313902.0245283
1086,204318376.45235503
1087,204582959.74725583
1088,89648159.18953119
1089,243685392.3987082
1090,212780547.8587159
1091,212193588.4391276
1092,175774339.9539259
1093,144592912.16880557
1094,198954817.40718514
1095,301684727.42372113
1096,154945639.7699669
1097,237985197.8332602
1098,253038223.12981075
1099,161557273.8780983
1100,185686625.23717067
1101,192965160.7579368
1102,219418839.47647825
1103,246853612.32886255
1104,333085409.01558614
1105,158719111.07955527
1106,348821814.3785919
1107,303148915.85470796
1108,205467288.59075046
1109,114580384.5147434
1110,277419747.0618875
1111,98038920.33828458
1112,418486675.938159
1113,148634414.80198577
1114,256772914.46184
1115,199206271.63114214
1116,372704810.99200356
1117,145871523.8633037
1118,229147633.0701471
1119,162770708.58939442
1120,206029461.2138011
1121,189861175.01932117
1122,224851799.0370162
1123,180908838.20600364
1124,390944329.1763641
1125,173241622.37804505
1126,309719403.67373323
1127,191780426.57998326
1128,254466960.2617089
1129,184606068.7302141
1130,324916246.483057
1131,213883567.37464714
1132,383910783.0530019
1133,129348998.55092312
1134,160367206.83325228
1135,203050509.64750636
1136,223294013.92224494
1137,426700325.0597337
1138,186795175.41495946
1139,252169626.85975266
1140,170559746.9010084
1141,178934668.40034777
1142,379041441.90066195
1143,150684884.2706439
1144,258077780.4037437
1145,228570557.4492595
1146,257485979.2842873
1147,258804563.26599136
1148,156145334.5066659
1149,307428448.4605197
1150,151320654.40193546
1151,238405675.75875834
1152,197033366.7601169
1153,271820733.15782255
1154,189615645.04801464
1155,264843238.94779295
1156,212276317.70869672
1157,258971189.9658112
1158,272164730.6794953
1159,210875299.8098344
1160,140054239.14776498
1161,150573981.2067612
1162,276018266.1582425
1163,265859420.33648768
1164,477020256.34837854
1165,133129086.88546629
1166,187173844.98853955
1167,162996281.08586252
1168,196413239.85441095
1169,145693065.24298435
1170,189060724.80517736
1171,175458046.21885994
1172,250002131.51768693
1173,170565377.30917567
1174,154956370.89991558
1175,215028006.96817926
1176,130165264.40727514
1177,160411167.24590695
1178,617940862.0573019
1179,283118708.8259086
1180,151282104.9622679
1181,226569125.39477012
1182,165057495.589345
1183,84063703.11314544
1184,168443743.86944583
1185,224226916.8556627
1186,238922238.26342103
1187,324589535.9375605
1188,224979935.6122992
1189,139038576.25218603
1190,174912497.91447315
1191,322992278.80026555
1192,147957459.66734132
1193,281338449.07589954
1194,166961447.28447276
1195,153990275.5799651
1196,302226228.0221423
1197,146185621.80942765
1198,166533033.5239878
1199,394776604.7329104
1200,134426532.00469893
1201,202471566.3181476
1202,191687340.3755073
1203,197549624.31558317
1204,279033014.5432075
1205,145083226.85660946
1206,183149117.98088616
1207,182115249.8349857
1208,223875644.29045036
1209,223353292.95083398
1210,488493998.4018347
1211,107869681.05090201
1212,246241959.66042614
1213,229392758.96000296
1214,127574307.03418887
1215,207438579.05062062
1216,583572146.6374675
1217,141340567.16227823
1218,179637267.10177526
1219,334425342.8066019
1220,422962558.64682806
1221,265505072.78657866
1222,137920971.57162917
1223,153919205.077114
1224,364658505.28447086
1225,250208990.56129417
1226,804888790.3033891
1227,109493396.89460167
1228,185398463.94110265
1229,174592843.4899671
1230,283526093.0504076
1231,479810310.6532219
1232,488576049.51345307
1233,181097221.52649838
1234,304753802.26244766
1235,236130963.60413542
1236,185168870.9281042
1237,397321659.1450418
1238,109000178.21699846
1239,212306387.2751474
1240,224771304.78442433
1241,152630751.0247604
1242,136612547.88709366
1243,223429554.93679303
1244,153851057.39561197
1245,157929624.6079557
1246,261481409.0006661
1247,255774601.7785091
1248,509639048.6109538
1249,96106674.59982726
1250,135478441.8777487
1251,304892681.6326535
1252,149382542.4355129
1253,235785285.6541628
1254,513632280.51970863
1255,104165824.27141389
1256,331476928.4285059
1257,232882248.39861262
1258,637457721.5416616
1259,135672791.05129078
1260,350956693.0488808
1261,155323910.2125964
1262,155484976.67123
1263,188198201.55246332
1264,211726788.68250582
1265,176856832.74367964
1266,100189901.83392379
1267,164348724.7735319
1268,188109051.2866155
1269,169657735.8123346
1270,123455553.76004754
1271,135799818.7469035
1272,118497508.82653828
1273,161070422.024955
1274,116435919.96618511
1275,148653571.26650584
1276,214582753.5642293
1277,149223534.86268035
1278,216025548.63573235
1279,338318385.0729629
1280,488532695.728672
1281,204342392.94833294
1282,202768693.19820637
1283,200979382.0659726
1284,185620437.0097642
1285,130004737.25160015
1286,206102764.8018601
1287,253276968.00947285
1288,182659277.6711266
1289,116241879.79631668
1290,220051197.28485078
1291,140749127.04762718
1292,305144184.797465
1293,124618344.48369095
1294,213112177.74328765
1295,221234271.78801066
1296,215969204.5947443
1297,152031501.68421838
1298,553617555.4907029
1299,276063604.4442154
1300,258067473.7853677
1301,318544209.4995451
1302,142410092.03130618
1303,130703807.64801276
1304,351165303.0460461
1305,209200710.68830198
1306,179932070.2516062
1307,136256832.33076608
1308,139935482.46229175
1309,220737638.1678434
1310,216595458.31692973
1311,199141069.20990154
1312,192576976.84885365
1313,554574177.3875823
1314,205505957.39754122
1315,369401733.39845926
1316,135029085.58547723
1317,179553080.3033385
1318,292792139.1380578
1319,490068873.8680367
1320,302813471.399075
1321,250181087.77011243
1322,224913893.11003903
1323,125480441.81778961
1324,237058004.3292764
1325,385603260.8576339
1326,270132549.37200385
1327,429598002.3150647
1328,140118841.54847407
1329,243427568.2821061
1330,198892662.69735047
1331,147576318.64744696
1332,170649457.1453548
1333,241831622.5838964
1334,531506042.9573046
1335,526926530.3049893
1336,133269057.80802257
1337,105337932.49849886
1338,221072736.1414849
1339,467746708.2197791
1340,106816568.8925127
1341,198900114.89912122
1342,136514028.94264418
1343,131816451.50247186
1344,137989041.5052862
1345,114100807.4565028
1346,226275059.82837453
1347,168780510.35296896
1348,162297351.51184675
1349,231647868.34413868
1350,214133969.85256502
1351,93363156.45944022
1352,190308689.13887334
1353,214082883.55743054
1354,347945587.4512852
1355,258991422.11071423
1356,493078880.56497604
1357,205823763.49936053
1358,131570530.47142233
1359,317312165.5784095
1360,301128566.7017972
1361,187737724.87331736
1362,313823836.28932786
1363,441389459.00463754
1364,141198551.9013508
1365,200835771.988837
