,pv
1366,169742245.6768829
1367,229905512.5689871
1368,306080142.7877609
1369,155161957.7726981
1370,97891152.088183
1371,216938969.8231739
1372,239162069.94952673
1373,123496706.41498178
1374,463938120.4563389
1375,181003948.15454298
1376,557729053.5709553
1377,219973818.49923405
1378,362237553.1092641
1379,149947733.5118321
1380,211238062.97627094
1381,136920484.47358194
1382,310475242.6021028
1383,209387836.51371112
1384,165228709.07902166
1385,135629515.99031278
1386,493994893.71283376
1387,167628095.2540274
1388,112020685.37071359
1389,141620151.63134366
1390,341818916.6554242
1391,150089643.76762408
1392,166087088.44083083
1393,118089190.06079955
1394,277914545.6041801
1395,167284695.8371745
1396,241105796.41510788
1397,115864487.1512079
1398,299866084.9387355
1399,121146150.21019626
1400,381147880.6843163
1401,362450462.7248997
1402,461476810.94327986
1403,171512944.55660084
1404,125215503.20134313
1405,135854537.20411548
1406,133645669.7231916
1407,201684886.48282528
1408,176599569.31880537
1409,224051037.40677682
1410,333712122.83937913
1411,547873147.253583
1412,152936040.15085766
1413,165400277.4835406
1414,142955492.3885122
1415,148663531.23877078
1416,109781547.7837601
1417,118128099.88672985
1418,275009110.9075673
1419,155309428.96139804
1420,211304583.4280172
1421,153145791.54382724
1422,229670353.79665953
1423,141915961.67621088
1424,124719708.90413128
1425,286316211.66072303
1426,262632935.7945797
1427,217520613.7551564
1428,235519996.81257007
1429,262113941.58832029
1430,209414620.5043721
1431,173625881.01724648
1432,345747689.4432242
1433,177298453.75056466
1434,123321975.96448638
1435,124019738.42740035
1436,148482743.73212898
1437,152870977.30622926
1438,114866155.4914643
1439,85289494.92940144
1440,297645810.7009416
1441,245524383.79258206
1442,94610419.52321199
1443,336032129.53043056
1444,143785296.10925904
1445,307683625.63313174
1446,230334452.51150185
1447,211104751.16815808
1448,386232530.1527468
1449,162115913.86481792
1450,394559251.06030965
1451,381686585.19629693
1452,239317834.7106608
1453,190438642.0183332
1454,196273144.5605381
1455,302522692.81572044
1456,193787115.9225298
1457,340423353.6091223
1458,164071881.9500598
1459,185983281.05151582
1460,129113572.29323098
1461,188373950.3036605
1462,213817414.2621653
1463,135729333.36421403
1464,254027740.68390965
1465,342988922.9128143
1466,132410671.60784732
1467,287872408.35903376
1468,164441177.62681252
1469,454522495.4492242
1470,209627813.15078032
1471,156216813.57246304
1472,156769126.7948097
1473,104670972.71415046
1474,438671873.87522334
1475,216033302.10535416
1476,370375826.3350388
1477,144782540.9340351
1478,480268720.4026718
1479,201085781.86943278
1480,169645995.21012554
1481,113306046.21472485
1482,185844047.47313333
1483,206710138.08777767
1484,162086974.25494194
1485,178202170.4889397
1486,235507736.04111674
1487,177888311.9974443
1488,328643956.5008325
1489,756642734.2970887
1490,185681336.44090948
1491,241342522.7382381
1492,182266064.84482965
1493,211241147.6173842
1494,158583227.39353108
1495,257235289.3218782
1496,349605856.70420456
1497,258315896.2634293
1498,232341162.5540291
1499,364642808.20446
1500,206012261.46296817
1501,294433258.1710785
1502,131846561.9284348
1503,189456644.23034483
1504,372877622.05649453
1505,97903461.75645271
1506,124176721.73483479
1507,278316320.01470417
1508,128860890.94380628
1509,258468620.3109963
1510,222905631.86896572
1511,373344075.40124726
1512,208521584.04803294
1513,431623447.07953113
1514,325233851.635661
1515,110619698.94906707
1516,365127520.8173264
1517,174563738.52546403
1518,164948571.80338016
1519,145345412.4565277
1520,73994314.06707817
1521,167710640.08362007
1522,153316552.6485599
1523,140113759.65753365
1524,225688298.31684813
1525,195245750.87093884
1526,160507129.73846886
1527,213074164.14652076
1528,289254254.9518108
1529,179206728.9534342
1530,212773562.51645416
1531,205659841.97506842
1532,167748173.51803946
1533,487929633.19181365
1534,245125526.99042368
1535,144219549.52371368
1536,225953017.12288493
1537,134883851.8350463
1538,148835834.796153
1539,161166976.73682824
1540,161106817.43167147
1541,198787537.66612974
1542,209745890.7005355
1543,202746976.54994026
1544,202850142.90262133
1545,175854097.4662782
1546,174546410.93793646
1547,142401800.84804428
1548,168609487.77956083
1549,333180763.10773313
1550,362096341.15469134
1551,359078471.2873524
1552,441287078.3464866
1553,210934103.98527628
1554,161328757.88963303
1555,179115982.435303
1556,267968805.68793917
1557,170234511.24467105
1558,357216702.26379865
1559,285410787.4311966
1560,227612241.60607135
1561,572860405.9575448
1562,115377735.72708058
1563,126027891.2117544
1564,216881989.12198043
1565,159191681.99672335
1566,161005479.59519356
1567,194329883.35345381
1568,107652332.95175225
1569,136560514.45742545
1570,498525082.0201291
1571,173028838.06184316
1572,154420938.67058918
1573,497653877.41935766
1574,117597771.81993268
1575,170092483.44602254
1576,225506804.36188996
1577,302176088.8589022
1578,200722903.74682805
1579,181291150.58208895
1580,195120053.2196223
1581,160104323.11003494
1582,231188952.40776026
1583,183285153.5272198
1584,211264971.70789853
1585,153942820.6572506
1586,239142221.07537806
1587,227633068.0611737
1588,251493141.02069744
1589,330081294.7040178
1590,140851279.3954916
1591,178372419.86342853
1592,240149919.55253702
1593,465070427.1720022
1594,122062787.48629701
1595,233724141.12820286
1596,123411830.22733773
1597,225039558.62943402
1598,164449584.91415048
1599,287398523.58503205
1600,370062597.27996486
1601,111633899.05214871
1602,221415933.5059731
1603,654018254.3215414
1604,299170525.1096348
1605,631909245.1801418
1606,151390737.93750674
1607,194821762.4814953
1608,165984161.18267524
1609,105190176.58554515
1610,212505703.55641446
1611,309360831.92869556
1612,225837297.35798812
1613,288998026.82035625
1614,202875378.60336384
1615,156287902.6041255
1616,142147514.03757298
1617,114963255.12502956
1618,203500813.9281492
1619,317366562.7621812
1620,285164655.7389212
1621,377555440.99285096
1622,283759022.0069508
1623,120990591.8853176
1624,176990472.32263032
1625,236271762.94528747
1626,203345364.84864876
1627,183139781.20557857
1628,158939567.4281489
1629,201893839.53696698
1630,176347507.30208236
1631,205423059.66398793
1632,225151410.4005952
1633,149767210.1666087
1634,183319863.9262505
1635,241115682.7971239
1636,388439161.3713044
1637,172311087.07420224
1638,435358766.8158961
1639,149021211.5239709
1640,120467396.1562842
1641,174584165.20551682
1642,199232329.2471405
1643,410403325.65880024
1644,348533541.50178397
1645,108826190.39391607
1646,136535395.52931014
1647,252910835.11327568
1648,212021694.7006274
1649,166474149.21396208
1650,161184863.74764886
1651,326011093.3236396
1652,186848425.17209652
1653,476693045.1127765
1654,251174610.15461695
1655,255326766.67795163
1656,433062270.57912755
1657,200571638.17265528
1658,180783122.8751088
1659,265744929.62752452
1660,229169903.9683893
1661,167325082.9401257
1662,229062066.81462127
1663,134981667.18391368
1664,164930431.57859826
1665,236047371.3816139
1666,178211114.08372843
1667,255137310.41164145
1668,166626786.90587646
1669,222048555.6845986
1670,330271260.619014
1671,143195525.07518464
1672,175578496.27847102
1673,227861969.84977418
1674,154889205.4198366
1675,128673364.64172043
1676,94188846.37380305
1677,219782310.35326153
1678,190369270.51820743
1679,150936486.21901253
1680,388334030.30583733
1681,169575640.68068686
1682,201923080.82883972
1683,233518963.22797778
1684,168822770.6000477
1685,201338203.62990612
1686,191200650.54012832
1687,213339132.96163893
1688,183374418.9028459
1689,256749153.7076779
1690,159371348.79347837
1691,327397344.5061351
1692,203980727.5444802
1693,177076341.8635416
1694,242713099.78012443
1695,83242852.03327492
1696,130892874.230049
1697,216574470.35498583
1698,393131413.64479643
1699,152494557.09707305
1700,259108861.04345727
1701,571510526.2450696
1702,190966969.52305514
1703,153977535.66786095
1704,211621430.434379
1705,247800796.41058072
1706,183687250.86411753
1707,313599012.43448544
1708,222779728.22718602
1709,822150828.7842968
1710,306557899.88066083
1711,191864665.51785597
1712,152575162.79149804
1713,181156061.22425976
1714,91770109.04820104
1715,168768916.37248734
1716,214450350.68061256
1717,233614609.9863045
1718,244982828.6465813
1719,170494486.34179962
1720,193276896.27540419
1721,167692316.89731812
1722,120193324.43755013
1723,219994916.32962993
1724,124348136.61633547
1725,149044819.9787658
1726,210469462.23230794
1727,216718222.30831102
1728,294484986.93565106
1729,129655071.04687876
1730,157268633.8058936
1731,113833783.56196925
1732,168606551.23991385
1733,112516110.78158522
1734,155875539.85811886
1735,420554527.0147721
1736,347998970.3026576
1737,114804340.76947482
1738,332621779.12589896
1739,372273059.6396085
1740,121727108.92204405
1741,204255061.81949726
1742,192047704.13683945
1743,259596567.0930404
1744,204266933.28659254
1745,189030623.08811525
1746,222342344.3111307
1747,132418705.8835301
1748,254611335.74925166
1749,132477138.86164005
1750,150536234.6731651
1751,169102024.85866457
1752,185077728.00444382
1753,163776299.16153142
1754,184616921.75806707
1755,181783290.39342692
1756,235367236.97984028
1757,224271463.28120312
1758,337939586.60967064
1759,169176822.31514084
1760,239358425.43020847
1761,310164298.17504305
1762,167076693.75603053
1763,225903457.85387966
1764,341719612.93374527
1765,161177771.1451653
1766,421299795.95584846
1767,184855636.62563485
1768,360141591.4059702
1769,231203483.809258
1770,137987612.4064466
1771,199571222.56097907
1772,542151264.7094516
1773,291115137.16555244
1774,122896632.18268776
1775,508686206.35037565
1776,629337856.7340184
1777,196474725.8559025
1778,200789507.8273827
1779,259924075.7049185
1780,240963119.93816066
1781,197495735.5513629
1782,226335479.63068545
1783,149448105.00958106
1784,627142899.2676393
1785,451023367.0912983
1786,281557898.59266675
1787,295665555.4903281
1788,139008039.12402922
1789,145027669.9162498
1790,382982913.8165419
1791,141272872.59301758
1792,175071943.2667809
1793,118055118.1193392
1794,153751225.87202573
1795,247638291.70718795
1796,199249451.18816108
1797,272972866.36697066
1798,106448503.55004981
1799,202313435.92747357
1800,196249748.42065734
1801,177378158.52888045
1802,160386812.80950406
1803,204143612.82484493
1804,168112502.64645118
1805,180881067.14797592
1806,134603172.0424253
1807,350899749.7349722
1808,304314352.8946789
1809,192714407.65792704
1810,99358491.95191364
1811,355460510.25335956
1812,319040974.930753
1813,183014840.02063802
1814,177149035.66512
1815,240810418.23998964
1816,134820192.20874733
1817,105992709.97913042
1818,201388133.3491992
1819,136982671.96595207
1820,150802671.95572785
1821,152266648.6098044
1822,206724057.0447964
1823,121910033.76827826
1824,278261517.49637914
1825,278826666.8971696
1826,180152322.14381498
1827,227329600.9203901
1828,289918661.6095163
1829,287029341.869235
1830,205499913.7738589
1831,160480724.61003658
1832,166366220.84615493
1833,291620770.3111725
1834,182167859.966532
1835,411722989.8635316
1836,189901874.28526655
1837,128882824.35992534
1838,428215149.4125653
1839,267909730.7419685
1840,158057837.19073156
1841,179945375.67441514
1842,189405675.2856264
1843,222327580.01734212
1844,270670707.6566983
1845,155645751.28716314
1846,153731886.59675187
1847,287518498.25396436
1848,164224658.90738255
1849,517756417.04235756
1850,167682576.1367633
1851,142963196.16008157
1852,189149514.82693148
1853,257505249.90630785
1854,161761995.75875422
1855,621299629.655691
1856,156565194.07437837
1857,175641756.1142813
1858,97174310.76506613
1859,176527741.67547324
1860,127184478.61938636
1861,190269420.77759928
1862,265016442.73542228
1863,181895940.36903018
1864,155907109.46360376
1865,232396408.0551363
1866,259213948.8443685
1867,215031656.50047418
1868,273555415.74687254
1869,313548053.37222916
1870,183698195.5081327
1871,285809498.57873005
1872,306168126.7140834
1873,190957607.4710891
1874,175472939.707028
1875,128802581.9090212
1876,224363567.6653154
1877,178007118.2215196
1878,193300772.80537435
1879,191714433.6657187
1880,289196795.16603476
1881,248295449.33421198
1882,175669995.14130655
1883,213064374.49219102
1884,103925379.65676603
1885,178654587.90734148
1886,374187723.4158443
1887,153390568.4204403
1888,159863050.00746104
1889,115220316.78354837
1890,177760857.9407202
1891,109562648.74501495
1892,218787994.81752402
1893,333028214.7895265
1894,185137965.22011724
1895,364624597.79346937
1896,114327508.95314588
1897,176101488.79188496
1898,330429713.34488845
1899,211965527.1157371
1900,202511139.34655795
1901,247756779.00101933
1902,155489217.06789654
1903,133048799.2622575
1904,220109160.3970493
1905,318808932.2337527
1906,186332003.50981525
1907,317865744.16840655
1908,433743096.2782349
1909,360764260.5551806
1910,388659713.13512164
1911,187635878.64983752
1912,171608955.14602566
1913,245337915.66546956
1914,116466979.25428413
1915,355065066.5276054
1916,194202637.98327026
1917,256309543.76921573
1918,361974155.9905122
1919,346331506.71239156
1920,299271703.54741585
1921,190555228.10066745
1922,158837145.58475423
1923,194987789.18201214
1924,107176287.94314377
1925,482424079.2446713
1926,173512246.01950657
1927,125195992.10639296
1928,167928939.88045046
1929,204263430.63317683
1930,136330041.42549333
1931,321268801.52229124
1932,151023473.51036298
1933,435633893.4204869
1934,146759519.05589825
1935,295024521.1030784
1936,471671820.2979475
1937,157866504.91361392
1938,196449866.28321826
1939,135906647.86160204
1940,390586440.1194859
1941,322140303.32070714
1942,240793361.59217477
1943,134232685.5570818
1944,183150083.42201436
1945,222808196.38568544
1946,194051145.16740105
1947,170883482.36196092
1948,365648107.38822114
1949,261203950.44750553
1950,311975142.3110094
1951,191042269.96599412
1952,148488207.69218394
1953,114261118.38494994
1954,123393096.76841687
1955,223954634.19783625
1956,175174029.228137
1957,182105961.3565362
1958,107135459.22740452
1959,193767744.3822231
1960,168132947.0434274
1961,223270259.00615445
1962,132591515.99172533
1963,261790862.57494718
1964,170878055.01370764
1965,122884826.65250856
1966,173373775.99013427
1967,448509382.7636822
1968,233558562.18857616
1969,190206807.22130924
1970,134238504.1576288
1971,177505868.38132158
1972,157099173.03634998
1973,159844581.16845044
1974,279974454.10569096
1975,120711133.56624292
1976,256724440.60913718
1977,224710934.39488596
1978,170286515.78343403
1979,99957315.36879274
1980,261780811.6802854
1981,492551965.76770204
1982,199718878.36853847
1983,418840479.20802057
1984,176298728.35920087
1985,207231913.63683513
1986,484603773.12824285
1987,313589477.27166116
1988,147167380.71822342
1989,135340355.57180166
1990,125228380.48072389
1991,381338873.04070294
1992,334005356.47627103
1993,320298907.4120607
1994,481352619.27061355
1995,170123441.57918918
1996,175955164.7559554
1997,181050208.89296243
1998,295891601.72366536
1999,203180501.4189243
2000,408034583.6507641
2001,287100613.3943346
2002,167903616.28616118
2003,184108697.5031869
2004,134943127.36874816
2005,147121118.6874356
2006,154444249.7889854
2007,136330996.534484
2008,164036232.9080271
2009,172111587.45482603
2010,168291951.51046094
2011,197190045.89106444
2012,328344278.95544195
2013,261774029.04790053
2014,105587524.15581007
2015,175967037.22311598
2016,142959320.84065518
2017,116463977.40856779
2018,347549654.29123205
2019,888339815.8465669
2020,352426497.2967478
2021,135229129.9258265
2022,218574919.06655833
2023,170642453.8484153
2024,353455527.1164982
2025,130333351.02262588
2026,275539034.3278785
2027,175883929.27203283
2028,329197567.66379684
2029,268161915.80959234
2030,185099097.91189978
2031,185386299.24418852
2032,186360841.73649898
2033,192867785.16686472
2034,187070866.83314705
2035,128932576.02525501
2036,392274099.28150356
2037,206609436.85140386
2038,278825486.9708628
2039,222145917.0675525
2040,362626885.23601204
2041,217280524.193236
2042,218174314.8474744
2043,435994328.7683089
2044,175352589.02929914
2045,156570155.91765803
2046,183908727.4163356
2047,190666315.2645598
2048,320101727.42835397
2049,297646049.3661245
2050,195803746.1517354
2051,259183786.93621427
2052,74697979.74909802
2053,138501604.8720153
2054,164713868.3705019
2055,89353465.21580303
2056,248304681.60734946
2057,230679424.6365646
2058,338587457.6122563
2059,204070444.3505086
2060,100813203.23831832
2061,254057365.6647526
2062,201915950.35662234
2063,134053616.89087172
2064,138783851.19450256
2065,105491100.08580688
2066,676908557.20735
2067,273246128.516194
2068,169898088.69713366
2069,135805523.91010576
2070,281256163.10360706
2071,142860448.7888504
2072,165515212.13446003
2073,260284040.98036155
2074,144790606.06768763
2075,224152633.7455187
2076,131205179.75657569
2077,236832004.97645319
2078,159181064.04549846
2079,192581074.49442735
2080,556306663.1769199
2081,278349185.04853714
2082,167983053.03680697
2083,216835562.35995805
2084,234523357.99509352
2085,312668324.9958286
2086,170151278.5103822
2087,359990837.26437837
2088,213890514.7660542
2089,150995391.18909517
2090,267467400.16992053
2091,133877740.75480093
2092,308748466.0145715
2093,251168130.92640015
2094,247116612.738335
2095,161670196.63795874
2096,253078661.55100903
2097,209200004.33148557
2098,422626528.47099113
2099,403598173.95640266
2100,164070325.15043876
2101,111252497.26510343
2102,144421661.04745376
2103,249131138.96562922
2104,314391129.7077003
2105,462984098.47525436
2106,534054692.1957158
2107,203836430.45894328
2108,258101451.3051831
2109,135186301.9276527
2110,147034141.1441394
2111,179820559.11581665
2112,400925487.7940169
2113,278295612.1302484
2114,167103370.99775073
2115,184172051.33276016
2116,212126435.79285988
2117,259127325.91243687
2118,214441405.73706368
2119,140977540.8278591
2120,155569643.49040064
2121,112021029.86989276
2122,189327006.43088707
2123,157119529.59983286
2124,123456192.4719494
2125,356077139.1958166
2126,166731024.94627914
2127,154702528.59505203
2128,122256306.30315672
2129,280028134.8914404
2130,307008939.8293699
2131,226439454.15229225
2132,261957921.34058413
2133,228443851.15107006
2134,225551263.21063206
2135,190467750.38238043
2136,310215802.96945477
2137,99485659.88276285
2138,188714930.85847792
2139,143575963.9078784
2140,162334817.99062732
2141,422028110.42843366
2142,143065139.7295144
2143,206545031.08724272
2144,142150477.29286018
2145,160762041.93127567
2146,485297230.7944215
2147,114333942.46765843
2148,147751709.128476
2149,171431120.35078868
2150,186691960.4506497
2151,643887189.1818671
2152,400431337.63524234
2153,175720131.49687496
2154,282684255.8440975
2155,184655130.58274466
2156,191768346.63127106
2157,144160072.56735888
2158,246293701.9604078
2159,220493161.62051517
2160,365384769.1398345
2161,185792496.20540756
2162,259319738.01978853
2163,630534115.5410812
2164,243119886.6866983
2165,129736150.14509125
2166,236852485.06336704
2167,227312551.26061472
2168,224906641.45498848
2169,202419854.66765335
2170,174481968.064613
2171,325258868.5541147
2172,142063610.73166132
2173,119457392.33437172
2174,151240007.90182337
2175,232464150.25979796
2176,346384739.6009625
2177,193711006.92808726
2178,131623562.50533065
2179,250616674.1489374
2180,195924678.5726124
2181,382195940.33442307
2182,151493034.2432244
2183,318142798.85657156
2184,270321115.21756387
2185,219828261.89766842
2186,206363037.0374656
2187,135030261.1798623
2188,139389700.0987087
2189,135030803.78332263
2190,327956056.47722286
2191,132875377.91583607
2192,230758137.57561564
2193,140262044.15388328
2194,356963412.817024
2195,180485713.00854823
2196,232740899.26810762
2197,251229102.52377397
2198,171363468.68961993
2199,810088447.7365063
2200,273437002.84999335
2201,152514885.6267546
2202,276354716.3936173
2203,304908870.52338964
2204,129574734.18836832
2205,139254124.9950765
2206,404087786.7007587
2207,486920502.9435456
2208,172037957.311467
2209,132937212.27381782
2210,150659910.16413054
2211,187414292.01832289
2212,128086186.42918657
2213,203437824.98019934
2214,75493496.03534204
2215,344260157.9215171
2216,180741046.00496155
2217,215680644.062329
2218,159424366.0432391
2219,201407156.27107778
2220,274081653.1251463
2221,88980364.11947906
2222,142181764.5294376
2223,140627389.4001917
2224,210553819.99813288
2225,131880029.44340584
2226,268151893.38765404
2227,211634703.34373292
2228,143180736.34975797
2229,175660098.44453114
2230,270779730.4181235
2231,209340278.28014642
2232,266121666.79655024
2233,492089027.3218201
2234,416517768.3034711
2235,796824947.0216912
2236,270844021.0209117
2237,185812224.2991483
2238,167091459.86817244
2239,209297315.04814768
2240,220313307.4015101
2241,108198976.87532161
2242,329293328.75810766
2243,173360725.80587435
2244,316561560.6935856
2245,217565987.5241715
2246,280166716.17774266
2247,169040027.58064106
2248,133256424.88763076
2249,179757545.06255102
2250,201441087.80468357
2251,210892417.03021222
2252,132045978.99953607
2253,241596055.83836406
2254,366501261.8637185
2255,115992951.23286043
2256,485451400.06703633
2257,160036665.8515736
2258,112015941.42173679
2259,373421383.64219826
2260,318861053.87112916
2261,382159659.7868406
2262,241404411.93969965
2263,109623950.3119605
2264,304756758.9637526
2265,284442289.8607892
2266,160239829.90330118
2267,227955322.238793
2268,179684993.61909777
2269,495586565.44465095
2270,248146059.17585033
2271,353020183.4161319
2272,201886317.01634887
2273,161690743.67015326
2274,257720220.9863632
2275,152146722.19565088
2276,140138505.61607286
2277,127364641.42864546
2278,277111489.6089764
2279,256331999.98202077
2280,369555744.53112
2281,217657389.95809913
2282,280893134.91368914
2283,205801308.0914829
2284,220849979.3634971
2285,223805814.42555985
2286,252239786.09535912
2287,151562888.1796333
2288,154402177.37719706
2289,240357482.23332188
2290,218567677.31058016
2291,249052752.93115684
2292,121094733.34941101
2293,460758986.0746083
2294,471173244.9857825
2295,460033217.2675579
2296,189921895.58340052
2297,294517457.5323557
2298,179774188.77841842
2299,407799438.8408281
2300,201869625.5703419
2301,374452187.3771897
2302,181380192.77397263
2303,174780076.82532454
2304,175909627.63764063
2305,146451805.15465027
2306,291937567.00853705
2307,165140803.50261077
2308,265115114.03338474
2309,179026510.30131274
2310,139736960.9467857
2311,250029988.6789475
2312,116065231.28671758
2313,108019022.95618466
2314,180894957.06685373
2315,174008674.91371605
2316,535735491.579515
2317,221035160.93455222
2318,321654477.0822282
2319,143091460.96299803
2320,220438151.41311392
2321,180785465.6153962
2322,148549190.0794212
2323,409835561.0497119
2324,154962293.62791568
2325,264281489.5175777
2326,210818520.0185358
2327,187891676.7446591
2328,702743967.79511
2329,350952875.07604533
2330,160506842.31002963
2331,173865759.16768646
2332,451638290.7713353
2333,160657558.1841602
2334,154612436.59868443
2335,248091031.02990973
2336,290288704.0182577
2337,142991572.84599182
2338,287075363.2653621
2339,126090168.2041159
2340,163142420.0270264
2341,140341946.9466054
2342,279291036.7700426
2343,159921342.5703998
2344,143596821.4274985
2345,548067661.3270639
2346,316484949.2684377
2347,185554776.6335132
2348,141194771.50448954
2349,109675676.2993167
2350,139185807.23682868
2351,205122143.57794505
2352,138599129.1736507
2353,173609604.7580445
2354,210710153.29584196
2355,236131477.84059742
2356,192073451.59841457
2357,205230210.7376793
2358,282919295.8949664
2359,274389963.73200333
2360,273975300.3612514
2361,166417453.10875538
2362,165320260.75176802
2363,209752126.51546797
2364,150764425.45634782
2365,617284149.4606054
2366,134318956.27828082
2367,156355263.3155423
2368,145256184.13257584
2369,151742854.55919522
2370,205649501.55544522
2371,557528955.5827923
2372,139723803.46075726
2373,327619757.82197076
2374,164027474.9866369
2375,158402412.49180198
2376,217303367.25557655
2377,246556375.95084947
2378,214276808.85449627
2379,153818338.96322143
2380,216035246.44937545
2381,246221179.52093384
2382,146647720.50738576
2383,200425581.9316677
2384,148776962.02612215
2385,181209169.67353657
2386,212906438.1832805
2387,146148048.02561674
2388,331489948.34505224
2389,212998776.94506216
2390,174747279.58347926
2391,171012406.63006026
2392,168788673.1043412
2393,133582066.84501629
2394,138283735.06438988
2395,178953836.82965595
2396,189550816.1846795
2397,338464422.5138277
2398,223414895.73201835
2399,229020007.41155362
2400,460353056.1205551
2401,134495966.08685002
2402,148438762.99883655
2403,215711719.1004448
2404,129395133.32201494
2405,94333211.90023099
2406,310966983.0189557
2407,161793741.64408156
2408,168724206.0181966
2409,220808910.85370377
2410,175848258.3147156
2411,82301971.53824809
2412,141327423.5153538
2413,176919863.22749126
2414,198132656.01417693
2415,349316046.5595196
2416,180774346.00457522
2417,265954052.83989975
2418,238498256.72868943
2419,188431770.30926928
2420,168714916.31772172
2421,185712852.13840336
2422,179745309.0922873
2423,138741538.89703298
2424,241972083.29830372
2425,228929932.831347
2426,214546434.99528894
2427,176377638.08069
2428,234067702.30157945
2429,203765337.79095042
2430,438482622.70270985
2431,196714650.71582738
2432,217571550.57109708
2433,463028715.5622995
2434,198969985.10460764
2435,214222537.2038723
2436,121135850.178561
2437,210527960.28925818
2438,212225042.21382517
2439,155512604.8515102
2440,180616131.18641105
2441,264753925.906013
2442,241762926.1451729
2443,150758189.12324968
2444,147881535.01652235
2445,186246444.55754176
2446,156470389.56908017
2447,175268223.7186977
2448,192813932.74343106
2449,113115516.58778213
2450,158464677.02323517
2451,290809293.4350789
2452,146443371.75799355
2453,318950793.8680098
2454,118505179.43268184
2455,167635834.91129088
2456,204119434.04905838
2457,217833159.98975465
2458,165259455.45014662
2459,205001206.28649807
2460,119998647.028491
2461,128528438.80489741
2462,132896626.93595774
2463,184252002.31618813
2464,382007886.1637991
2465,121854098.19758171
2466,299910432.49255615
2467,136091636.03528985
2468,157786779.30986652
2469,415825939.4061606
2470,149544778.4492521
2471,165428681.72818935
2472,189852527.0569394
2473,186991126.93093637
2474,206292245.99704963
2475,156177925.75306302
2476,139934573.68783036
2477,203945166.50394708
2478,190191661.71533126
2479,407630072.7336013
2480,185403924.83288315
2481,158087594.0975864
2482,620423258.1721231
2483,131413860.7484747
2484,123775506.08838677
2485,132572290.90691455
2486,136915462.3122243
2487,154458956.79608092
2488,122822481.9220974
2489,200679222.3549088
2490,620291808.6880596
2491,147748534.46707118
2492,157097439.3321274
2493,189320545.61179677
2494,159370011.95271513
2495,263010685.68352562
2496,147186405.48293805
2497,178186047.4962452
2498,123943378.39200176
2499,122168721.81876493
2500,199719170.10983258
2501,288175173.98392206
2502,280353505.4362997
2503,366030329.2084175
2504,237156440.0826706
2505,168804217.69649577
2506,340699893.8168595
2507,413825055.1115102
2508,158558124.4020143
2509,174499303.22704294
2510,179886557.40837663
2511,117020547.55397221
2512,249396209.02448043
2513,174583698.61870483
2514,142022720.38842228
2515,133213721.66742451
2516,273608951.12028384
2517,150561891.16833737
2518,245046450.56655943
2519,145131722.24584904
2520,162252903.8645677
2521,170483188.06897834
2522,127614835.07395823
2523,153087670.251431
2524,380674283.2191122
2525,141897193.6159924
2526,152126407.7999477
2527,192854013.3595131
2528,410085310.1395892
2529,167531718.8352426
2530,228034627.51449236
2531,322595295.04907835
2532,195086626.33599162
2533,505396208.1367317
2534,195956964.95323604
2535,620004826.6375693
2536,174889554.81666514
2537,204444569.38363993
2538,210411268.206476
2539,117330711.38882264
2540,203259597.69422615
2541,327105207.29895705
2542,168952453.67077282
2543,160056912.29168865
2544,156492362.29536164
2545,294699925.09978306
2546,237994202.99940708
2547,101265157.13460964
2548,113865959.69508712
2549,314564424.5123717
2550,91814457.04429473
2551,152979992.50683346
2552,371154980.60848176
2553,295519420.15721315
2554,233111136.5455228
2555,143279450.5991199
2556,184626529.97265533
2557,139262292.2612013
2558,126180742.3912594
2559,136653017.0604222
2560,154408975.54104137
2561,266747637.15112752
2562,156556778.42882416
2563,165032799.1688417
2564,143339685.63020453
2565,442569016.7206445
2566,244963387.76742512
2567,152761811.4985082
2568,181667188.6934455
2569,221226364.59130198
2570,151475006.2519514
2571,221138352.4765878
2572,237834658.83445883
2573,310566209.30531865
2574,369662644.8836094
2575,272028662.17019653
2576,503141619.6762263
2577,214116348.10924008
2578,281851252.81984574
2579,159746206.95015892
2580,212135492.46867907
2581,289048419.4049109
2582,237352731.43801287
2583,244004879.33674607
2584,369727671.96773475
2585,610880128.6563522
2586,231278498.9774645
2587,265149804.55584198
2588,131736914.94571204
2589,244978392.7420196
2590,229993106.3747734
2591,213733976.3523746
2592,195746514.58104727
2593,348981048.6714357
2594,188214637.75507736
2595,147010577.58739594
2596,259849387.7835643
2597,143216252.5167713
2598,265985594.49634722
2599,248209367.10305518
2600,188937039.48293304
2601,278454357.0246234
2602,451331649.1485864
2603,223293194.0477188
2604,169480572.12873814
2605,210354353.02412343
2606,217057738.8879556
2607,180946677.2610812
2608,323076230.82393533
2609,118162773.04715061
2610,361310453.4706192
2611,169133334.46452206
2612,195892820.9989613
2613,142026601.10940483
2614,122103305.62964953
2615,504541003.25970876
2616,95314514.35691035
2617,146987394.26647434
2618,245831321.1340012
2619,114984569.68163031
2620,102081535.23784184
2621,249580968.03211462
2622,505298285.40732074
2623,216759159.35365114
2624,178910891.45699507
2625,215166824.1039187
2626,353471247.49062246
2627,230272894.86626706
2628,292367900.6272713
2629,194676065.55719334
2630,249613412.49264532
2631,633573393.3771503
2632,163217278.94720852
2633,148344428.48203915
2634,231476234.40638116
2635,146731609.7565335
2636,151186919.55671945
2637,194423995.17475277
2638,218756468.84151727
2639,158751863.85726675
2640,275344817.9384232
