,pv
221,288990126.9591505
222,365449687.2134458
223,87309356.22620094
224,354894385.5319613
225,478682321.8718404
226,288508945.46719867
227,129308409.90186793
228,110239411.86562222
229,237911786.52414978
230,179308776.12611198
231,161504793.80180845
232,312793975.49815285
233,159078647.38802558
234,251311003.06209305
235,131407384.63278905
236,198005142.47541696
237,298298895.4653872
238,226279474.83262652
239,254454062.63484454
240,178040704.82199144
241,185085581.69716686
242,265131069.39637965
243,270884109.5579997
244,113939498.14682756
245,485267774.592615
246,149228916.84185472
247,237746326.70649868
248,266256930.11907488
249,317123231.2103579
250,117666097.6356486
251,175639730.73274252
252,138504433.0298897
253,131971996.1738899
254,163371122.8350308
255,188760957.86324212
256,225472199.47489005
257,92746359.58197942
258,138766577.80880368
259,143203274.77477688
260,182449414.2110112
261,220761371.9705641
262,288702764.65674824
263,105494566.74285501
264,177529509.73460048
265,228406239.50045872
266,159952228.88979575
267,328487920.2746691
268,108219964.8137554
269,433857163.9369994
270,139535561.7748878
271,211958295.6614974
272,159013618.86062655
273,650665243.6927712
274,191100203.05507573
275,304066985.24961215
276,155846155.21800536
277,328707459.7078724
278,131473519.13478094
279,142281289.91478002
280,290340363.7724662
281,582425224.925444
282,365461279.08489263
283,389784393.39119303
284,132551242.87775236
285,195533431.7127081
286,265834269.53854606
287,182744670.26107314
288,252603560.94026998
289,500932914.8191469
290,383318405.25947624
291,213734797.11226416
292,666819954.3185174
293,153637611.05281135
294,178407610.06294835
295,191544035.16439348
296,201853183.86894697
297,319686040.772757
298,159213881.58026192
299,261621262.0068079
300,205259855.44765913
301,124437109.71890956
302,199830019.27768552
303,184446386.00938773
304,143956576.46611568
305,269267928.2352935
306,185662116.9587808
307,182162965.21627682
308,131416304.4852594
309,403871606.4258293
310,527788881.8528238
311,216525066.59735772
312,244366854.68487996
313,291386069.2471979
314,265166231.8705703
315,199780872.70386997
316,234299329.3239951
317,294133120.9034588
318,189827948.81306627
319,196738367.09802568
320,194787643.162188
321,525339233.13685155
322,233403949.92802086
323,160287658.2320546
324,222697766.86436853
325,117687014.56423259
326,138302053.77130014
327,270904846.0734519
328,178425707.92303878
329,237506383.06541026
330,209102472.8207342
331,499116656.67566305
332,245582108.67978126
333,141862425.74467587
334,158764828.96481958
335,147795968.58076045
336,209586672.66546518
337,331219843.8291338
338,306915566.9151983
339,397685827.3913893
340,176939527.93385768
341,209468900.47355047
342,143795800.079971
343,240533189.2993699
344,156428976.34884393
345,260750421.94845262
346,114858744.5408883
347,362002878.96944207
348,201407027.79010037
349,143255847.73923162
350,376231123.4205371
351,509983762.6135405
352,268807594.1762332
353,152152652.2978523
354,217177226.7150799
355,272475680.2063886
356,99521521.47849587
357,141528486.33051902
358,277745419.1539498
359,240879041.7216282
360,203019845.9973878
361,203419593.48629087
362,212518379.4690089
363,461420083.7651728
364,131569935.94940497
365,111321669.33632684
366,155796727.10483482
367,133755007.64490218
368,166391201.2819355
369,461186815.73668915
370,119565561.97721298
371,202217988.92747402
372,149668364.93532613
373,139814048.07627088
374,259333083.26419076
375,116528963.3401334
376,123069211.94596465
377,173911245.19582725
378,116109477.18093939
379,252996725.60875544
380,201729771.61229932
381,144395228.3161818
382,143253988.8776496
383,283523677.1843474
384,178893476.86467537
385,503986612.4481685
386,191221652.64827785
387,205272270.65679505
388,126239965.55886805
389,161969329.66611475
390,234858653.92703176
391,286247774.1437393
392,116590203.94590193
393,217054335.60340703
394,185791908.35082316
395,112197348.9953834
396,212086684.25691357
397,182025132.91362548
398,191375400.81265226
399,117033500.52463034
400,140963021.18164256
401,316776709.5623979
402,639561593.6373668
403,195356271.465972
404,132737723.53223912
405,282041340.4809765
406,221275795.71701
407,443881776.8502984
408,141351817.78218725
409,378299506.36996114
410,262726312.04873094
411,211805308.16701147
412,237901708.45329025
413,185062888.2528881
414,168779798.18319294
415,213576955.5648651
416,172009024.2730215
417,167405318.4162553
418,335335746.38286084
419,538610418.0531646
420,173912303.3703699
421,241992759.54373685
422,161493688.4852636
423,167430299.8891463
424,328774013.5417781
425,133382577.98925088
426,188460038.12856165
427,270369880.5095068
428,175776644.5623108
429,264319400.07179087
430,187147593.22095066
431,423396787.60193175
432,134285671.15290743
433,298915892.2357372
434,264459525.2477297
435,141361835.1659469
436,212474086.07093042
437,219655142.0966424
438,180325124.0024834
439,208461423.8695898
440,297517636.46370983
441,119515333.59006481
442,153779017.88404068
443,213204383.67375726
444,178741869.31261754
445,262707096.38698086
446,152727960.67363527
447,290682492.2177966
448,196046516.62374005
449,245436860.90137425
450,108053887.69679512
451,302092473.6619827
452,189330281.87795654
453,270403203.62980354
454,175776286.96598428
455,308052147.5372897
456,176316077.4537694
457,234216163.75671074
458,328920617.5756813
459,214538139.20331967
460,366352427.8342101
461,303321040.20960116
462,184463020.80938005
463,186972164.68298265
464,130903925.29955545
465,240599228.4244941
466,179379588.25269216
467,157500403.776326
468,141937938.91465834
469,332676245.58231574
470,376172709.22370446
471,253560629.15816137
472,160893675.9098849
473,185286265.94314548
474,113709873.80511007
475,197390647.66050574
476,337545249.22714096
477,217096706.90382606
478,145115242.01651233
479,92607377.76580217
480,319943427.74421006
481,159614670.63210475
482,168782652.02954623
483,171281302.27401593
484,105370416.32698962
485,132115008.72184433
486,289656856.92390096
487,121510489.74862252
488,134631028.97075716
489,137084841.81363273
490,193285825.66088057
491,151111560.63032195
492,294415892.5120388
493,167578517.1347842
494,269259810.4903716
495,147038361.61212686
496,124774456.14587185
497,166426542.49738467
498,315317828.90436447
499,188249308.99948722
500,189934228.17335966
501,190037343.66136768
502,280273283.3090723
503,244533403.89743164
504,150571135.88360676
505,261492667.4245613
506,163174579.05441767
507,233844106.06752887
508,182555748.93740594
509,172089031.79347625
510,170619464.0262913
511,155408376.0377245
512,154391986.91894692
513,123378211.32289672
514,284640298.50819415
515,230589739.51881889
516,380962018.8419944
517,158299657.21209916
518,256174913.99651802
519,333642030.44452226
520,535649247.3816797
521,303439104.4675895
522,214541480.57434475
523,291647993.28417987
524,317146303.38208276
525,159287300.86748272
526,162696875.23015448
527,222563163.74635413
528,224658003.0648282
529,170318201.5219378
530,140435958.05271026
531,211139875.83064798
532,322011172.5831925
533,270891662.7521095
534,204224424.9121661
535,119929793.74950355
536,109010488.7676891
537,337658409.8638679
538,168826472.2211363
539,187080957.49211907
540,254864294.59375393
541,457838801.93139094
542,212279376.67987007
543,137294175.86808527
544,166821082.12917957
545,223172569.99131113
546,220841481.3808161
547,283807346.85823184
548,173975825.1298336
549,218679994.90732774
550,140414746.85491788
551,218687140.11968267
552,116662709.54821661
553,256049225.29929772
554,121111373.86025542
555,326014385.3109545
556,536664909.30186266
557,152347645.8087005
558,158319711.12063017
559,179894156.00112763
560,248981597.2007051
561,180374282.22428823
562,252047272.66283494
563,273326484.95407933
564,134746859.87769693
565,192061344.3853399
566,171646212.17434162
567,277234732.23133224
568,236607349.4950599
569,486526027.9310228
570,204065006.27306813
571,110051489.90161313
572,155858891.1246182
573,237638405.61149466
574,140033907.9585859
575,191881427.2151921
576,639737677.6245025
577,196149048.5821292
578,284559684.7889262
579,494221820.1957985
580,153961421.53051454
581,270830753.47361255
582,235471031.04462367
583,261986880.1298054
584,273978332.99081415
585,263886149.9609356
586,168460242.38123223
587,171917113.6706249
588,210873660.32263857
589,229102252.74684572
590,219590657.72676653
591,177627067.26786217
592,179443358.36951783
593,330460537.6900505
594,187025236.20943323
595,215447404.50639895
596,145121701.31016305
597,126242564.17012218
598,152553473.91185722
599,336688133.7284959
600,202500206.38582748
601,257042484.49640128
602,146050842.0148172
603,254683022.09012496
604,124762268.65067965
605,223023730.3835702
606,416722062.6781544
607,226422674.227503
608,190728736.03828484
609,179545774.8078097
610,176862230.54947323
611,225255591.7429255
612,320830253.79521686
613,195283479.95114627
614,300781746.46023566
615,279386123.1573374
616,223167702.36333442
617,167631795.81864405
618,345537946.3842576
619,166975140.10243842
620,368245777.29946065
621,91639390.91092327
622,139169047.4952229
623,307860412.7970237
624,218600184.17988327
625,159344831.00552484
626,266381200.79729348
627,420969068.54117846
628,196761225.21937874
629,213984676.61263877
630,180094397.57375318
631,527115113.86571825
632,243754225.88385513
633,262977418.8318847
634,533365424.2400249
635,244776594.28377
636,170103367.06884164
637,257116200.32876238
638,335513811.5834521
639,233223819.1557155
640,289828572.09741867
641,161020787.4108493
642,129799543.46404962
643,139915660.1410788
644,185746174.4089351
645,315421496.71583927
646,224797998.17236593
647,143266064.49553317
648,132784341.01032203
649,264921178.9670525
650,167386602.6357805
651,142367382.7450825
652,162244462.94255453
653,148022852.3702271
654,126239692.06501003
655,281511554.97028726
656,195463247.76908347
657,165451702.12605706
658,150041394.4172094
659,128940109.00960779
660,316266900.1144886
661,229513645.07715437
662,179749899.3083694
663,186864518.91500455
664,168389535.3271625
665,133244289.57121374
666,105187857.44401923
667,270118817.10553855
668,251892766.6527529
669,256558644.53757492
670,189755582.84137553
671,135509633.43439546
672,156113719.56582236
673,173620600.5908239
674,167760509.3119247
675,169841614.4593543
676,187854492.6360993
677,262285988.643805
678,381857930.0557756
679,473164595.67880845
680,111952793.07453158
681,175119901.0682399
682,156169180.0138959
683,455900764.94126815
684,178581277.653223
685,116776858.5345977
686,134421097.47496045
687,138225358.9779478
688,260901406.53767467
689,128559086.81858571
690,166528408.46477923
691,290140681.3770624
692,148024661.41161063
693,221850643.7201488
694,107930019.49484825
695,172481861.43635502
696,160259643.99323645
697,133626983.07513583
698,326957261.3901783
699,315599287.07959986
700,187574093.86564875
701,200302367.692162
702,164282043.1702841
703,138508638.66357777
704,180056242.94430855
705,164581264.11973354
706,129140551.2695568
707,173865355.06532758
708,359450042.8478732
709,448119768.69544446
710,233053083.3357993
711,215152517.5312457
712,247874785.57152307
713,159090113.6742177
714,337825147.815878
715,159679596.3681891
716,163647020.75740123
717,175732918.04923177
718,166641247.08148232
719,121611211.78904165
720,155326706.36182
721,241846028.33741084
722,347543281.66072685
723,343270966.557476
724,226101794.49980274
725,153623241.77704728
726,153997505.40296358
727,162357670.2526446
728,188978057.8103906
729,146186885.40119725
730,225520059.3415555
731,222016155.00247404
732,146832221.8799677
733,336405892.0198462
734,430100661.28242147
735,238405304.4400728
736,205871075.9950519
737,175186052.5138082
738,99431475.78978062
739,149793301.1049968
740,372329262.0161636
741,196401637.04784644
742,177729570.48195636
743,330428563.7803795
744,181700560.3315825
745,271900582.29165405
746,115241085.27213205
747,219997768.96728262
748,212687437.23182946
749,196078779.76972005
750,280103753.3440079
751,232028841.60338596
752,339404565.26220757
753,172355191.84709406
754,125069933.07074794
755,372728777.0796693
756,142856634.9580492
757,214581033.1232186
758,241199527.71444538
759,195624237.28574264
760,160429701.56709784
761,157987987.54002237
762,266047869.0691858
763,167254252.26656002
764,218325065.97186434
765,247204731.04847908
766,135879886.00769678
767,231211784.9052236
768,135377947.24266723
769,722727692.7552986
770,176418437.7634117
771,374010094.2513992
772,94726099.62252007
773,169476836.1233911
774,281910492.1623086
775,234810098.95622954
776,131867072.94553584
777,188857356.53719714
778,194809302.65206707
779,173958078.46220067
780,259151399.52908
781,158876240.75530094
782,330249294.65549946
783,128579040.79907003
784,180535347.27052256
785,218735958.25909096
786,173712454.99613327
787,165320171.5458173
788,146011015.27617946
789,130001472.30479263
790,102572005.11786626
791,133955655.83476923
792,274349962.4595238
793,248937186.7175902
794,402335790.8540166
795,254849592.32525668
796,377497963.80192953
797,667299204.2974789
798,153832581.41014543
799,133639750.96492426
800,245680480.61793178
801,166401345.98234266
802,200488681.28068995
803,164432355.350493
804,140949586.86099768
805,443493639.19945276
806,203610584.70396277
807,252564908.89571822
808,158829838.72924808
809,271970940.19275826
810,132934080.41433859
811,209251599.2749477
812,249227912.12276524
813,136262951.96058396
814,105773076.62620966
815,524381043.01831096
816,154091578.46130115
817,155150561.94233307
818,207566754.70074925
819,130860558.60919592
820,328452109.78627527
821,221939391.62370127
822,446951317.0680532
823,271448412.0101498
824,130177770.34640437
825,163261790.38345906
826,181178893.43379802
827,243709711.37376264
828,109962630.49294975
829,262702518.18576425
830,137436154.4071713
831,181362428.9598304
832,258541019.27981505
833,165375238.84845313
834,250160137.05081615
835,218759530.59604535
836,619180974.5853326
837,162122822.24299234
838,179265500.0489515
839,184959424.95035106
840,94569560.93216242
841,164441080.20888683
842,158365077.03325525
843,193161614.61585864
844,140695139.86278334
845,215231028.3833866
846,182189188.02786463
847,197051906.6500804
848,247626643.70140624
849,133464405.26623476
850,97433434.04458492
851,160850058.50010398
852,130719877.03860788
853,250200104.3132888
854,206692753.06791764
855,181735715.4849661
856,130290259.32634868
857,176298756.6018263
858,170387049.9297617
859,178743298.0502198
860,166261889.08237228
861,99666442.26956004
862,745085159.5108726
863,732050151.8935206
864,89641566.55527192
865,188020576.0615235
866,147389032.85691878
867,254881414.083073
868,212837703.5985592
869,237803976.0432854
870,162920394.75167647
871,162019069.82575125
872,132119975.87110507
873,125979599.05870229
874,142179925.0244891
875,222267240.7327208
876,232134603.05573672
877,163565890.104558
878,135303772.95447823
879,192552403.9636765
880,138757606.77188477
881,255937380.77765733
882,582278629.6374985
883,514620060.1546024
884,228447793.18553188
885,275024483.44127107
886,298283973.15338665
887,268618302.0507793
888,655303337.8343261
889,114744067.21486242
890,207883629.65181872
891,303653386.08997214
892,181137216.7599277
893,81311629.2441439
894,167250010.72558558
895,434324107.87525547
896,196151822.13031512
897,366817833.5113434
898,166580974.62147343
899,316242246.66896296
900,373544962.5196549
901,243524628.79374924
902,284584017.6591085
903,129019718.49848679
904,221528306.52566764
905,194844207.26114598
906,272331839.8260564
907,167428220.20838326
908,160904113.8782015
909,194562352.85213956
910,163445580.88909104
911,248292288.21597844
912,176137358.14170718
913,111772824.73884663
914,607119393.0265139
915,202555674.99353138
916,181408323.7810624
917,594767215.4291942
918,169814366.6913197
919,557552549.8458843
920,218492083.97757626
921,313685890.00972575
922,270109479.571473
923,148666867.37669176
924,246247777.05278167
925,161044964.99514392
926,173833131.712957
927,440308653.0723153
928,285055271.3220316
929,168047702.48731947
930,296581132.39948976
931,155897813.34018368
932,148232431.78771508
933,266843887.43716693
934,182109984.95053333
935,235496160.53545535
936,265951985.95171198
937,133300752.06153665
938,320984946.6094452
939,285604122.4779296
940,230175150.5126669
941,152817963.78903407
942,206578891.06657302
943,403756914.1094029
944,179728191.6333442
945,341291842.0108341
946,170333500.41214052
947,128014568.85319005
948,174341751.25531083
949,296801154.73586047
950,81571868.79399684
951,176611511.02271494
952,244036912.30927572
953,162026553.9022172
954,459922776.2835258
955,190986008.1214589
956,418154603.8664277
957,384407638.3171524
958,172278385.44321173
959,274395281.4987016
960,420387221.96419895
961,219747875.7489146
962,514219357.59368503
963,427345797.67344815
964,313139709.89881945
965,366355543.848993
966,185536374.49985135
967,122235742.9438657
968,155641155.69405693
969,185198669.5469151
970,146174654.6056439
971,216335339.9336904
972,213973273.44589072
973,213036626.41257924
974,337453584.1130604
975,344948405.6040103
976,133455805.79665062
977,188081229.19161803
978,275225711.0846229
979,202775349.258661
980,213834748.74328834
981,161756415.07753563
982,401295283.86704564
983,171200546.4799355
984,193076388.26728263
985,185427112.19063792
986,168713558.46170932
987,148880866.86765978
988,287796030.8862135
989,203352283.6544424
990,155574982.3402801
991,245857978.2464765
992,161939598.34275335
993,277831439.48475385
994,338722975.1171136
995,131683640.96198705
996,850324647.0969512
997,137657633.6732834
998,96283718.78935045
999,193155529.49286348
1000,261727278.92397326
1001,182387549.37864682
1002,397284956.0815556
1003,114175031.87761594
1004,146361578.38480583
1005,335029836.8905039
1006,275318362.02044606
1007,181720251.8319161
1008,125947872.62685832
1009,356319034.6239669
1010,213295050.24732298
1011,122070444.09989502
1012,156885367.86974698
1013,179891193.52220106
1014,165947602.42724657
1015,96509218.61930613
1016,257351419.42680538
1017,181496579.52277377
1018,213915285.82102752
1019,132656146.26683982
1020,368207774.4477074
1021,128891309.09276886
1022,214325298.6046532
1023,255925826.0587239
1024,243086956.08510953
1025,142073052.88274398
1026,205566374.4161542
1027,240708659.3791551
1028,446717458.0394332
1029,154880905.8135924
1030,358590414.81446886
1031,146240787.7535024
1032,170416710.46924624
1033,375128932.2003037
1034,308278500.8611691
1035,264978472.24064806
1036,156542547.87466314
1037,154990976.79873195
1038,397972942.2630285
1039,210657838.03884488
1040,207130053.66730455
1041,148730435.5164186
1042,289359011.5691
1043,353088683.05766666
1044,164515412.4972526
1045,480895418.1323327
1046,172068684.05194235
1047,256283031.14002946
1048,213276834.27173194
1049,173820427.66629267
1050,157444466.45503893
1051,171905190.10246873
1052,157531225.15007237
1053,118116203.05651921
1054,147893620.54572392
1055,215655384.26049125
1056,163653065.86366203
1057,114516342.79971643
1058,252778433.17407912
1059,208381548.5062184
1060,157445784.3949757
1061,177537346.76622912
1062,244589100.78604057
1063,161800306.2623766
1064,165995384.29913524
1065,124824912.08031857
1066,242427030.47413424
1067,230096170.06512818
1068,164686205.97528043
1069,171313604.85513863
1070,306609786.1068399
1071,385265719.61108416
1072,155351932.56716508
1073,227748613.63416293
1074,363290275.22987866
1075,162128183.7229329
1076,104712196.89704931
1077,479818224.9266921
1078,172219743.3462168
1079,110457034.55580254
1080,223196857.79350767
1081,419217120.274861
1082,291148946.83213127
1083,113535597.16286364
1084,176957807.74055338
1085,178989934.3704737
1086,207948261.1138479
1087,191290799.7342113
1088,90567646.81286754
1089,252611368.73959315
1090,204949103.82600003
1091,205582503.11408186
1092,180905286.69722915
1093,148972911.31230614
1094,197720437.46637455
1095,302308479.5426586
1096,152642582.9802418
1097,232517946.3055711
1098,267569659.19218978
1099,164343621.04994392
1100,186185901.1455808
1101,183424481.09238088
1102,212302945.74999756
1103,235657851.9725689
1104,352543473.4039642
1105,148282239.25247744
1106,340836779.68043137
1107,312490206.8890297
1108,217639175.27455977
1109,115558664.46296668
1110,281210177.83668745
1111,93005963.5201914
1112,411493021.3746199
1113,139485158.6260148
1114,248773908.3761046
1115,204497519.5833508
1116,377243906.21386766
1117,144085425.33248633
1118,245654505.38633335
1119,160453182.8226466
1120,203110644.47784516
1121,184826679.15488654
1122,222261182.55892375
1123,171124285.98498935
1124,358958490.70008934
1125,171179207.23719677
1126,283442393.251282
1127,202397816.36979148
1128,269941380.5370673
1129,176044182.5117255
1130,322143649.51176906
1131,208733729.11346635
1132,386993991.9198964
1133,133216936.99951439
1134,156538007.92278084
1135,198734702.90150675
1136,219002165.1003581
1137,418874115.72717285
1138,186965169.71908197
1139,249277030.2679087
1140,162852545.2295686
1141,157251499.2111236
1142,388337729.12690806
1143,148622652.71605647
1144,234253658.2703213
1145,247004674.06724754
1146,257346267.30099276
1147,262506879.4677734
1148,171237118.6025337
1149,310604972.717183
1150,143567368.1286777
1151,229596896.21595213
1152,193811746.84688523
1153,276452121.17160165
1154,190568908.0501234
1155,259710002.88890067
1156,206904571.56583557
1157,243880405.8282915
1158,274522289.28099114
1159,202843316.82544303
1160,139547812.8910081
1161,152859591.92223817
1162,280982937.5326515
1163,265662004.3273555
1164,503074650.0383455
1165,135451519.86748362
1166,174694527.2674314
1167,159397445.08020204
1168,201767168.43874297
1169,135535645.825255
1170,182091640.08515656
1171,169683496.13701865
1172,257483016.66052458
1173,170719545.8949339
1174,155181176.99852735
1175,215068184.58076218
1176,134382955.1237034
1177,152835772.76055348
1178,619160397.9425988
1179,287233729.21785986
1180,144244215.0204902
1181,238254180.7635245
1182,167926948.92652604
1183,88284119.35228631
1184,149616052.8899083
1185,213668138.30095863
1186,259370982.98243198
1187,315623198.7948917
1188,233407269.75742143
1189,140232559.6103362
1190,175696623.0871386
1191,313246648.4718735
1192,146371443.56686065
1193,271084885.75423294
1194,169029993.96935758
1195,154978849.8761549
1196,302294496.5568942
1197,144592036.93777567
1198,170186566.33078662
1199,412253682.88615596
1200,134396073.7661733
1201,202779194.74728
1202,190177520.45787722
1203,190630652.9053731
1204,289972469.61098313
1205,151513822.38076663
1206,180941006.82150444
1207,190873612.55929384
1208,224127020.64034957
1209,222909606.2590544
1210,512884093.9970098
1211,106019467.56842077
1212,249166922.8801278
1213,224255469.35331357
1214,124669596.35555752
1215,204506191.3576271
1216,562147015.0196345
1217,132538502.75624777
1218,174345808.69301876
1219,330188387.2361762
1220,407165019.92023754
1221,270191982.41790694
1222,137336458.3014013
1223,158940152.40695775
1224,369674514.8005093
1225,239198092.63163748
1226,806657161.0794508
1227,103904217.54057463
1228,181173533.29456812
1229,186979498.94650212
1230,279267174.0827504
1231,471895624.09228987
1232,515004396.27853143
1233,175643078.93995762
1234,307821662.27826303
1235,241897945.75608277
1236,187372570.85261935
1237,393307401.22764164
1238,107013518.77677575
1239,242180091.69177595
1240,237779033.99007773
1241,144789223.2692866
1242,140147046.49446216
1243,214789875.7802599
1244,153156685.57836235
1245,157619859.2896259
1246,298855620.56835216
1247,256331844.34840575
1248,535937140.0811928
1249,95104433.47978047
1250,134081657.41532917
1251,301436412.5455802
1252,140466288.7181304
1253,243036428.05911356
1254,532379901.1214499
1255,104798454.18334728
1256,339269759.108829
1257,204960992.6963842
1258,625441935.1733501
1259,132215241.65064229
1260,360118650.9446087
1261,140544457.0741259
1262,159870395.3154608
1263,179805724.5991098
1264,203888344.1913655
1265,175539415.02614927
1266,91460165.0098271
1267,158961706.6631044
1268,186568795.017064
1269,166383367.56451687
1270,124715868.59284157
1271,129695717.21311228
1272,121823426.69699964
1273,165382631.77863687
1274,123608804.2077483
1275,144801904.54281366
1276,217900189.0602313
1277,159045919.43867877
1278,213579157.83169842
1279,376312803.49281716
1280,495930196.7348076
1281,202860415.43206945
1282,196746599.32834166
1283,202020814.2056817
1284,174881034.19115707
1285,132397145.81443894
1286,218607942.14932713
1287,246929998.72271165
1288,179730158.074095
1289,104652367.51744287
1290,220889838.78310543
1291,138715601.9707297
1292,309437118.2804397
1293,124264417.73895633
1294,218706253.87597126
1295,217707218.94492134
1296,201793840.96867862
1297,154277584.23854622
1298,568497522.907282
1299,237903430.83622923
1300,250229421.3070845
1301,343245822.2091831
1302,143112954.13498142
1303,138146290.95672518
1304,366801809.83241564
1305,210953663.73330244
1306,174380832.13375238
1307,131410498.97563738
1308,133345238.66332145
1309,223263290.1077145
1310,212893472.1504182
1311,197521693.6305669
1312,186195586.557064
1313,540073286.2860692
1314,206094277.22980526
1315,348875819.8445066
1316,137778339.80177808
1317,168055537.34130025
1318,293957577.00903803
1319,491198501.20081776
1320,308858239.6275369
1321,236832177.73146155
1322,230630856.04459888
1323,119731735.1776565
1324,231477563.60213697
1325,373961113.58439076
1326,281519681.1907116
1327,412187332.2413735
1328,147769622.03701285
1329,250441991.71363783
1330,184491336.94661203
1331,132601369.93267678
1332,176626615.29558074
1333,230920648.9814805
1334,547391627.3749509
1335,530532490.22630244
1336,127242974.66575961
1337,105354795.17133561
1338,208586245.59756488
1339,493982170.84598696
1340,103903040.14367099
1341,198777686.6203554
1342,136850902.701338
1343,134452743.234029
1344,142670267.37245825
1345,116438579.36088118
1346,224450868.77426267
1347,183101262.2283415
1348,161233525.5163861
1349,239794494.29104137
1350,220702313.73705247
1351,93277677.60393551
1352,175424246.2942118
1353,216204419.27793142
1354,364937357.5800852
1355,272877630.7295947
1356,508737314.40589386
1357,190848944.70900482
1358,115171472.82904191
1359,313066661.51073223
1360,319737716.9784285
1361,179398393.4397197
1362,291591207.7765228
1363,453605564.0838208
1364,152808777.91280895
1365,198727342.19755387
