,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.014723203769140165,0.11896348645465253,0.25618374558303886,0.06772673733804475,0.032391048292108364,0.08657243816254417,0.008244994110718492,0.1071849234393404,0.002355712603062426,0.006478209658421673,0.001177856301531213,0.07243816254416961,0.012956419316843345,0.019434628975265017,0.011189634864546525,0.023557126030624265,0.011189634864546525,0.006478209658421673,0.014723203769140165,0.028857479387514724,0.0005889281507656066,0.02061248527679623,0.0088339222614841,0.008244994110718492,0.0076560659599528855,0.009422850412249705,0.010011778563015312,0.001177856301531213,0.004122497055359246,0.005889281507656066,0.0005889281507656066,0.0035335689045936395,0.004711425206124852,0.0017667844522968198,0.0005889281507656066,0.0,0.0017667844522968198,0.0,0.001177856301531213,0.002355712603062426,0.0017667844522968198,0.0,0.0,0.0017667844522968198,0.0005889281507656066,0.0,0.0,0.0,0.0,0.0
1,0.002288329519450801,0.03966437833714721,0.13424866514111367,0.1853546910755149,0.009153318077803204,0.05186880244088482,0.05415713196033562,0.08695652173913043,0.0015255530129672007,0.04424103737604882,0.0007627765064836003,0.012967200610221205,0.041952707856598014,0.036613272311212815,0.0030511060259344014,0.006102212051868803,0.02822273073989321,0.011441647597254004,0.04271548436308162,0.02593440122044241,0.02745995423340961,0.0038138825324180014,0.0015255530129672007,0.04424103737604882,0.014492753623188406,0.019832189168573607,0.006864988558352402,0.0,0.011441647597254004,0.006864988558352402,0.0030511060259344014,0.004576659038901602,0.004576659038901602,0.013729977116704805,0.007627765064836003,0.002288329519450801,0.0007627765064836003,0.0015255530129672007,0.0,0.002288329519450801,0.0,0.0030511060259344014,0.0,0.0,0.0,0.0,0.0,0.0007627765064836003,0.0,0.0
2,0.039783001808318265,0.11874623267028331,0.08981314044605183,0.0433996383363472,0.0705244122965642,0.13261000602772754,0.0054249547920434,0.0433996383363472,0.0162748643761302,0.006027727546714889,0.013863773357444244,0.04279686558167571,0.007233273056057866,0.038577456298975285,0.0325497287522604,0.05605786618444846,0.008438818565400843,0.02591922845087402,0.013863773357444244,0.018083182640144666,0.0018083182640144665,0.0216998191681736,0.019891500904159132,0.006027727546714889,0.02230259192284509,0.008438818565400843,0.014466546112115732,0.006027727546714889,0.008438818565400843,0.0030138637733574444,0.012658227848101266,0.014466546112115732,0.0054249547920434,0.0024110910186859553,0.0018083182640144665,0.004822182037371911,0.0024110910186859553,0.004219409282700422,0.006027727546714889,0.0024110910186859553,0.0012055455093429777,0.0006027727546714888,0.0012055455093429777,0.0024110910186859553,0.0018083182640144665,0.0006027727546714888,0.0,0.0,0.0,0.0
3,0.014037433155080214,0.0625,0.12566844919786097,0.03843582887700535,0.03776737967914438,0.10127005347593583,0.010026737967914439,0.08522727272727272,0.0053475935828877,0.008021390374331552,0.00033422459893048126,0.061163101604278076,0.017379679144385027,0.03643048128342246,0.021056149732620322,0.047459893048128345,0.016377005347593582,0.019050802139037433,0.03074866310160428,0.03943850267379679,0.0016711229946524064,0.025735294117647058,0.01771390374331551,0.011029411764705883,0.029745989304812835,0.017045454545454544,0.01771390374331551,0.0030080213903743314,0.009024064171122994,0.011363636363636364,0.0053475935828877,0.01570855614973262,0.011697860962566845,0.007018716577540107,0.002005347593582888,0.006016042780748663,0.008021390374331552,0.001002673796791444,0.0033422459893048127,0.0053475935828877,0.004344919786096257,0.001002673796791444,0.00267379679144385,0.002005347593582888,0.001336898395721925,0.0,0.001002673796791444,0.00033422459893048126,0.0,0.0
4,0.0035310734463276836,0.04590395480225989,0.1419491525423729,0.0480225988700565,0.016242937853107344,0.09110169491525423,0.0049435028248587575,0.1172316384180791,0.0007062146892655367,0.00847457627118644,0.0,0.09322033898305085,0.015536723163841809,0.021892655367231638,0.005649717514124294,0.028954802259887006,0.023305084745762712,0.007062146892655367,0.03389830508474576,0.05508474576271186,0.0014124293785310734,0.03177966101694915,0.011299435028248588,0.01059322033898305,0.024717514124293787,0.033192090395480225,0.04025423728813559,0.0,0.0049435028248587575,0.009887005649717515,0.0007062146892655367,0.007768361581920904,0.018361581920903956,0.007768361581920904,0.0035310734463276836,0.0035310734463276836,0.009887005649717515,0.0007062146892655367,0.0,0.00847457627118644,0.0035310734463276836,0.0014124293785310734,0.0,0.0014124293785310734,0.00211864406779661,0.0,0.0,0.0,0.0,0.0
5,0.013149655604257984,0.061365059486537255,0.08015028177833437,0.016906700062617408,0.06386975579211021,0.1158422041327489,0.0031308703819661866,0.044458359423919847,0.0031308703819661866,0.0,0.005635566687539136,0.09079524107701942,0.005635566687539136,0.03005635566687539,0.038196618659987476,0.06324358171571696,0.006261740763932373,0.011271133375078271,0.01628052598622417,0.031934877896055106,0.0012523481527864746,0.045710707576706325,0.041953663118346904,0.0068879148403256105,0.036318096430807766,0.00939261114589856,0.023794614902943018,0.007514088916718848,0.006261740763932373,0.008766437069505322,0.010644959298685034,0.028804007514088917,0.01628052598622417,0.0031308703819661866,0.0,0.005635566687539136,0.008140262993112084,0.005009392611145898,0.004383218534752661,0.007514088916718848,0.00939261114589856,0.0,0.002504696305572949,0.006261740763932373,0.001878522229179712,0.0,0.0006261740763932373,0.0006261740763932373,0.0,0.0
6,0.04682713347921225,0.05864332603938731,0.03369803063457331,0.011378555798687089,0.0949671772428884,0.08358862144420132,0.003063457330415755,0.018380743982494528,0.01575492341356674,0.006564551422319475,0.035448577680525166,0.029321663019693654,0.0056892778993435445,0.030196936542669583,0.08096280087527352,0.05601750547045952,0.00525164113785558,0.04288840262582057,0.004814004376367615,0.01050328227571116,0.000437636761487965,0.02188183807439825,0.04026258205689278,0.006564551422319475,0.03150984682713348,0.003938730853391685,0.00787746170678337,0.04026258205689278,0.010065645514223195,0.00525164113785558,0.029321663019693654,0.029321663019693654,0.01400437636761488,0.003938730853391685,0.00087527352297593,0.012691466083150985,0.00175054704595186,0.01575492341356674,0.011816192560175055,0.007439824945295405,0.0056892778993435445,0.000437636761487965,0.012691466083150985,0.003063457330415755,0.002188183807439825,0.00350109409190372,0.000437636761487965,0.003063457330415755,0.0,0.0
7,0.0025591810620601407,0.012795905310300703,0.08509277031349968,0.07037747920665387,0.010236724248240563,0.0563019833653231,0.037747920665387076,0.10236724248240563,0.004478566858605247,0.010876519513755598,0.0,0.030070377479206652,0.036468330134357005,0.037108125399872044,0.004478566858605247,0.01983365323096609,0.060780550223928344,0.008957133717210493,0.030710172744721688,0.06397952655150352,0.008317338451695458,0.017914267434420986,0.007037747920665387,0.04670505438259757,0.022392834293026232,0.03134996801023673,0.01727447216890595,0.0,0.007677543186180422,0.04286628278950736,0.003198976327575176,0.004478566858605247,0.01471529110684581,0.02431222008957134,0.008957133717210493,0.006397952655150352,0.004478566858605247,0.0,0.0006397952655150352,0.01471529110684581,0.006397952655150352,0.011516314779270634,0.0,0.007677543186180422,0.003198976327575176,0.0,0.0006397952655150352,0.0019193857965451055,0.0,0.0
8,0.006944444444444444,0.040123456790123455,0.11728395061728394,0.016975308641975308,0.029320987654320986,0.08564814814814815,0.0015432098765432098,0.07253086419753087,0.0007716049382716049,0.0038580246913580245,0.0,0.11651234567901235,0.0038580246913580245,0.015432098765432098,0.013888888888888888,0.05169753086419753,0.006944444444444444,0.005401234567901234,0.014660493827160493,0.05092592592592592,0.0,0.07175925925925926,0.022376543209876542,0.0023148148148148147,0.026234567901234566,0.020833333333333332,0.06712962962962964,0.0015432098765432098,0.005401234567901234,0.007716049382716049,0.0015432098765432098,0.024691358024691357,0.016975308641975308,0.006172839506172839,0.0,0.0038580246913580245,0.021604938271604937,0.0023148148148148147,0.011574074074074073,0.011574074074074073,0.008487654320987654,0.0007716049382716049,0.0023148148148148147,0.0,0.006944444444444444,0.0,0.0,0.0015432098765432098,0.0,0.0
9,0.013033175355450236,0.02428909952606635,0.04028436018957346,0.0811611374407583,0.014218009478672985,0.07168246445497631,0.021919431279620854,0.043246445497630334,0.022511848341232227,0.02843601895734597,0.002962085308056872,0.012440758293838863,0.054502369668246446,0.05390995260663507,0.011255924170616114,0.019549763033175356,0.030213270142180094,0.039691943127962086,0.04739336492890995,0.014218009478672985,0.03613744075829384,0.00533175355450237,0.004739336492890996,0.061611374407582936,0.03139810426540284,0.018364928909952605,0.002962085308056872,0.002962085308056872,0.03850710900473934,0.015402843601895734,0.01481042654028436,0.002369668246445498,0.013033175355450236,0.027843601895734597,0.020734597156398103,0.018364928909952605,0.004146919431279621,0.0005924170616113745,0.0005924170616113745,0.008293838862559242,0.0005924170616113745,0.008886255924170616,0.0017772511848341231,0.011255924170616114,0.0,0.0005924170616113745,0.0017772511848341231,0.0,0.0,0.0
