,0,1,2,3
0,23965.77653320763,5912.064620793678,6699.32540207543,11602.93029255989
1,26135.93142127802,10271.401188966263,8114.872684592935,11916.219078415721
2,26657.98228427151,17963.84870257143,6283.004698453724,10980.479508446593
3,27098.52289235575,4666.490623029802,10261.45751025311,16595.702664845176
4,27525.98313118595,10358.707774481672,16157.752353121374,15076.65796741259
5,28383.453088126837,12319.090510827587,8120.094428585129,15061.818298149728
6,28391.935465522285,3763.459165050042,8611.27377133275,12640.815936673796
7,29975.311724753297,6836.242924290522,14763.860125024044,14283.973620776684
8,30197.44353281384,10050.205034779598,5829.066705235003,10590.875448784007
9,30393.170048609554,4966.274925411224,5930.968633824709,11511.994785325745
10,30693.776202767163,4102.643167365909,19013.39968158341,17084.735052849886
11,30707.942481621623,17486.610628932867,9609.1774042926,17738.441124759513
12,30712.974243418215,8172.413070137755,9333.447995694032,13145.491962533904
13,31058.541295873856,25838.82552757002,8064.563908612195,12916.180014427324
14,31102.79457559429,4164.048997378606,12190.183410868145,16170.773080541181
15,32057.34807459794,3594.877950389504,8209.798806691446,15538.585246558614
16,32141.92820390717,4449.054132429922,10338.947778965174,11977.741590682732
17,32475.868280873696,7684.7666854181125,10579.98769189654,18004.46577212576
18,32736.585098210482,7703.0350154854505,6689.305854948268,14600.348601315494
19,33216.60119290767,5295.158587761471,15727.616215993188,22637.509956999915
20,33304.83167522572,13829.159342843986,14075.48194345558,15858.212683093398
21,33335.85529940845,15790.527875619655,7040.807869402499,12201.216786410096
22,33658.532970563625,6407.684980206934,11527.432935720943,13587.852114148396
23,33712.25010922722,3744.996446679383,16327.843733465548,12816.592685549276
24,34715.344092282794,10415.508960880223,11042.590521628224,14434.690507358036
25,35013.87555195995,9405.283146747723,7109.401731197753,11790.619366489862
26,35240.699777995644,4385.919274085859,6533.716887350042,12476.172794392189
27,35274.55409595473,3605.032648566269,14700.373111456374,16901.801741313608
28,35673.642371154114,3137.890581821954,10014.339059623713,18514.42984638235
29,35790.66433632617,5492.283700762793,8008.668545977619,16943.293767201878
30,36052.17818219024,3140.7970751388525,10094.422314815905,13924.281411734319
31,37169.36319522339,6790.656260976555,12930.029853239637,17339.64261438016
32,37479.02120983276,5751.803966317667,9550.704410250579,13801.719669450351
33,37568.605019052375,4682.651388655307,27293.28811710397,20474.29975770117
34,37592.215707123265,15742.22829775169,11336.454248215205,13563.431789391494
35,37608.86833566046,6909.82951630554,5807.135791869889,12590.99665469599
36,37968.13755497928,12956.042658255028,8481.243131013387,16561.891779855872
