,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.00875,0.0575,0.046875,0.0275,0.015,0.065625,0.055,0.01,0.023125,0.025,0.03625,0.074375,0.0675,0.0525,0.0275,0.005625,0.005625,0.126875,0.01,0.009375,0.00625,0.02125,0.001875,0.00125,0.003125,0.0175,0.015,0.030625,0.01625,0.00375,0.009375,0.0125,0.010625,0.005,0.001875,0.00125,0.000625,0.00375,0.001875,0.0,0.025625,0.0,0.000625,0.00125,0.0,0.0,0.000625,0.003125,0.0,0.0025,0.0,0.0,0.00125,0.003125,0.00125,0.005625,0.00125,0.00125,0.000625,0.001875,0.000625,0.005625,0.003125,0.000625,0.00125,0.001875,0.0,0.003125,0.0025,0.0,0.001875,0.000625,0.000625,0.000625,0.00125,0.003125,0.000625,0.0,0.003125,0.0,0.000625,0.0025,0.000625,0.0,0.0,0.000625,0.000625,0.0,0.0,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.011726384364820847,0.04104234527687296,0.13745928338762214,0.03973941368078176,0.04169381107491857,0.007817589576547232,0.04560260586319218,0.02736156351791531,0.0006514657980456026,0.014332247557003257,0.21628664495114006,0.05211726384364821,0.015635179153094463,0.009120521172638436,0.026058631921824105,0.020846905537459284,0.019543973941368076,0.03908794788273615,0.010423452768729642,0.013029315960912053,0.005863192182410423,0.011074918566775244,0.03973941368078176,0.020195439739413682,0.009771986970684038,0.011726384364820847,0.003257328990228013,0.003908794788273616,0.003908794788273616,0.0006514657980456026,0.0013029315960912053,0.008469055374592834,0.005211726384364821,0.003257328990228013,0.007817589576547232,0.008469055374592834,0.003908794788273616,0.001954397394136808,0.0006514657980456026,0.004560260586319218,0.0013029315960912053,0.004560260586319218,0.003908794788273616,0.005211726384364821,0.0026058631921824105,0.005211726384364821,0.003908794788273616,0.0013029315960912053,0.0013029315960912053,0.0006514657980456026,0.004560260586319218,0.0026058631921824105,0.0006514657980456026,0.0,0.0006514657980456026,0.0006514657980456026,0.0006514657980456026,0.0006514657980456026,0.0,0.0013029315960912053,0.0006514657980456026,0.0013029315960912053,0.0006514657980456026,0.0006514657980456026,0.0,0.0026058631921824105,0.0,0.0,0.0,0.0,0.0006514657980456026,0.0,0.0,0.0026058631921824105,0.0006514657980456026,0.0006514657980456026,0.0013029315960912053,0.0,0.0006514657980456026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006514657980456026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.01096925013486783,0.0413594677216328,0.10753461607624527,0.033627045495414495,0.04010070131271354,0.006833303362704549,0.05250854162920338,0.029491098723251213,0.000539471318108254,0.01636396331595037,0.1636396331595037,0.054666426901636395,0.014745549361625606,0.015464844452436613,0.035425283222442004,0.021399028951627406,0.015464844452436613,0.05232871785650063,0.012048192771084338,0.020140262542708145,0.004315770544866032,0.013666606725409099,0.037762992267577775,0.021399028951627406,0.00989030749865132,0.017263082179464127,0.006833303362704549,0.008631541089732063,0.0037762992267577774,0.001078942636216508,0.005754360726488042,0.014565725588922855,0.005934184499190793,0.00557453695378529,0.008631541089732063,0.01096925013486783,0.0032368279086495235,0.0032368279086495235,0.003057004135946772,0.003057004135946772,0.0014385901816220104,0.00413594677216328,0.004495594317568782,0.0037762992267577774,0.002877180363244021,0.005035065635677036,0.00413594677216328,0.001258766408919259,0.002877180363244021,0.000539471318108254,0.0026973565905412697,0.001078942636216508,0.0007192950908110052,0.0017982377270275131,0.0007192950908110052,0.0019780614997302643,0.003057004135946772,0.0007192950908110052,0.0001798237727027513,0.001258766408919259,0.0001798237727027513,0.0001798237727027513,0.001078942636216508,0.0017982377270275131,0.0001798237727027513,0.0034166516813522747,0.0,0.001078942636216508,0.0007192950908110052,0.0,0.0035964754540550262,0.0,0.0001798237727027513,0.0032368279086495235,0.0007192950908110052,0.0003596475454055026,0.0008991188635137566,0.001078942636216508,0.000539471318108254,0.0,0.0,0.0,0.0001798237727027513,0.0001798237727027513,0.000539471318108254,0.0007192950908110052,0.000539471318108254,0.0,0.0,0.0003596475454055026,0.0,0.0,0.0001798237727027513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.004999359056531214,0.03935392898346366,0.050762722727855404,0.02550955005768491,0.02973977695167286,0.03179079605178823,0.049737213177797716,0.023714908345083965,0.005383925137802846,0.013588001538264324,0.059223176515831304,0.072426611972824,0.040892193308550186,0.034098192539418024,0.03320087168311755,0.02307396487629791,0.01486988847583643,0.09447506729906423,0.01897192667606717,0.013844378925778746,0.0032047173439302655,0.01679271888219459,0.009742340725548007,0.01486988847583643,0.007050378156646584,0.019356492757338802,0.01679271888219459,0.022048455326240227,0.01256249198820664,0.0011536982438148954,0.011280605050634534,0.019612870144853224,0.012947058069478271,0.006153057300346109,0.00628124599410332,0.011408793744391745,0.0038456608127163186,0.00858864248173311,0.0034610947314446866,0.00410203820023074,0.012434303294449429,0.002691962568901423,0.0032047173439302655,0.005127547750288425,0.0021792077938725804,0.0028201512626586335,0.005255736444045635,0.004358415587745161,0.0028201512626586335,0.0017946417126009485,0.0012818869375721062,0.002435585181387002,0.002435585181387002,0.002435585181387002,0.0028201512626586335,0.005896679912831688,0.0037174721189591076,0.00205101910011537,0.0007691321625432636,0.003589283425201897,0.0028201512626586335,0.0008973208563004743,0.00205101910011537,0.0021792077938725804,0.0005127547750288425,0.0025637738751442124,0.00025637738751442123,0.00205101910011537,0.0014100756313293167,0.00025637738751442123,0.002948339956415844,0.0005127547750288425,0.0012818869375721062,0.0014100756313293167,0.002691962568901423,0.0017946417126009485,0.0021792077938725804,0.0012818869375721062,0.003973849506473529,0.00025637738751442123,0.0007691321625432636,0.00012818869375721061,0.0006409434687860531,0.00012818869375721061,0.0006409434687860531,0.0008973208563004743,0.0007691321625432636,0.00012818869375721061,0.00012818869375721061,0.0007691321625432636,0.0,0.0,0.00012818869375721061,0.0,0.0005127547750288425,0.0,0.0,0.0,0.0,0.0
4,0.005658953722334004,0.03609154929577465,0.05482897384305835,0.04967303822937626,0.017605633802816902,0.017479879275653924,0.0534456740442656,0.017982897384305835,0.003898390342052314,0.033953722334004025,0.0886569416498994,0.05030181086519115,0.027288732394366196,0.02640845070422535,0.030306841046277667,0.012826961770623743,0.01936619718309859,0.07432092555331991,0.009808853118712274,0.02012072434607646,0.016725352112676055,0.022007042253521125,0.019743460764587526,0.009808853118712274,0.014839034205231388,0.02766599597585513,0.007419517102615694,0.016725352112676055,0.015593561368209255,0.011946680080482898,0.013078470824949699,0.015090543259557344,0.016725352112676055,0.008802816901408451,0.003898390342052314,0.009557344064386318,0.0017605633802816902,0.001886317907444668,0.006161971830985915,0.0059104627766599594,0.007545271629778672,0.0022635814889336017,0.002766599597585513,0.001886317907444668,0.002892354124748491,0.007796780684104628,0.004275653923541248,0.0032696177062374247,0.0033953722334004025,0.003898390342052314,0.002012072434607646,0.0025150905432595573,0.003772635814889336,0.005030181086519115,0.0005030181086519115,0.0017605633802816902,0.00528169014084507,0.003772635814889336,0.0008802816901408451,0.0033953722334004025,0.0005030181086519115,0.0008802816901408451,0.0011317907444668008,0.0008802816901408451,0.001886317907444668,0.006539235412474849,0.0012575452716297787,0.001886317907444668,0.0013832997987927565,0.001006036217303823,0.0015090543259557343,0.00025150905432595576,0.001886317907444668,0.001006036217303823,0.0013832997987927565,0.0012575452716297787,0.0012575452716297787,0.001006036217303823,0.002640845070422535,0.0016348088531187124,0.00012575452716297788,0.00025150905432595576,0.0003772635814889336,0.0003772635814889336,0.0006287726358148893,0.001006036217303823,0.0007545271629778672,0.00025150905432595576,0.00012575452716297788,0.0003772635814889336,0.0,0.00012575452716297788,0.0,0.0,0.0,0.0,0.00012575452716297788,0.0,0.0,0.0
5,0.004879448909299655,0.04793340987370838,0.045063145809414465,0.019804822043628014,0.025545350172215844,0.04793340987370838,0.04621125143513203,0.018656716417910446,0.011194029850746268,0.014638346727898967,0.043340987370838115,0.09070034443168772,0.05855338691159587,0.031859931113662456,0.03013777267508611,0.01722158438576349,0.012055109070034443,0.10189437428243399,0.012629161882893225,0.014638346727898967,0.0014351320321469576,0.019804822043628014,0.0054535017221584384,0.007749712973593571,0.0028702640642939152,0.012342135476463834,0.022962112514351322,0.031859931113662456,0.0134902411021814,0.001722158438576349,0.012342135476463834,0.02066590126291619,0.016073478760045924,0.006027554535017222,0.006314580941446613,0.006888633754305396,0.0028702640642939152,0.005166475315729047,0.0014351320321469576,0.0031572904707233064,0.018082663605051664,0.0014351320321469576,0.003444316877152698,0.004018369690011481,0.0014351320321469576,0.001148105625717566,0.003444316877152698,0.0037313432835820895,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.003444316877152698,0.0031572904707233064,0.001722158438576349,0.002296211251435132,0.005166475315729047,0.0020091848450057405,0.001722158438576349,0.0002870264064293915,0.004305396096440872,0.0037313432835820895,0.0025832376578645237,0.0025832376578645237,0.0014351320321469576,0.0,0.001148105625717566,0.0,0.0031572904707233064,0.002296211251435132,0.0,0.0028702640642939152,0.000574052812858783,0.001722158438576349,0.0008610792192881745,0.0014351320321469576,0.003444316877152698,0.0014351320321469576,0.0008610792192881745,0.0031572904707233064,0.0,0.000574052812858783,0.0008610792192881745,0.000574052812858783,0.0,0.000574052812858783,0.001722158438576349,0.000574052812858783,0.0,0.0,0.000574052812858783,0.0,0.0,0.0002870264064293915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0023108732668450497,0.014959863780102165,0.046217465336901,0.033933349549987835,0.019703235222573584,0.0024324981756263684,0.03417659936755047,0.02079785940160545,0.00024324981756263683,0.016054487959134032,0.1750182437363172,0.021284359036730722,0.006689369982972513,0.009729992702505474,0.02614935538798346,0.018000486499635125,0.02529798102651423,0.031135976648017514,0.007175869618097786,0.029798102651423013,0.018851860861104353,0.015081488688883484,0.07248844563366577,0.021162734127949404,0.025419605935295547,0.03223060082704938,0.004378496716127463,0.005594745803940647,0.005716370712721966,0.0072974945268791044,0.008635368523473607,0.015689613232790077,0.011919241060569205,0.008027243979567016,0.016662612503040623,0.019459985405010947,0.0032838725370955973,0.0015811238141571393,0.005594745803940647,0.009486742884942837,0.0013378739965945025,0.009486742884942837,0.0069326198005351496,0.002918997810751642,0.0038919970810021892,0.017149112138165896,0.0064461201654098755,0.0025541230844076867,0.007540744344441742,0.001459498905375821,0.011675991243006568,0.0032838725370955973,0.001459498905375821,0.0051082461688153735,0.0009729992702505473,0.001459498905375821,0.0051082461688153735,0.0023108732668450497,0.00024324981756263683,0.002918997810751642,0.0006081245439065921,0.00012162490878131841,0.0010946241790318657,0.0017027487229384578,0.0006081245439065921,0.014351739236195572,0.00048649963512527365,0.0012162490878131842,0.0013378739965945025,0.0006081245439065921,0.0034054974458769156,0.0,0.0021892483580637314,0.005716370712721966,0.0009729992702505473,0.00024324981756263683,0.004013621989783508,0.004500121624908781,0.0009729992702505473,0.0007297494526879105,0.0006081245439065921,0.0,0.0024324981756263684,0.0015811238141571393,0.00048649963512527365,0.0007297494526879105,0.0023108732668450497,0.00012162490878131841,0.0,0.0012162490878131842,0.0009729992702505473,0.00036487472634395525,0.00024324981756263683,0.00012162490878131841,0.0,0.0,0.0,0.0,0.0,0.0
7,0.00562278450067229,0.030803080308030802,0.06686224177973353,0.022613372448355946,0.04241535264637575,0.01332355457767999,0.04718249602738052,0.03202542476469869,0.0022002200220022,0.008556411196675223,0.11771177117711772,0.05891700281139225,0.01784622906735118,0.01662388461068329,0.035081285906368415,0.03471458256936805,0.01967974575235301,0.0594059405940594,0.015279305708348612,0.02004644908935338,0.0018335166850018336,0.019435276861019434,0.028358391394695023,0.024080185796357415,0.005989487837672656,0.021879965774355213,0.010634396773010634,0.011856741229678523,0.0088008800880088,0.0003667033370003667,0.007334066740007334,0.020290917980686957,0.011612272338344946,0.006478425620339812,0.010389927881677056,0.016134946828016136,0.0057450189463390785,0.007578535631340912,0.0033003300330033004,0.004033736707004034,0.004767143381004767,0.003667033370003667,0.005378315609338711,0.0067228945116733895,0.002811392250336145,0.003544798924336878,0.006478425620339812,0.004644908935337979,0.006845128957340178,0.0006111722283339445,0.002811392250336145,0.004767143381004767,0.0015890477936682558,0.0020779855763354113,0.0013445789023346778,0.003667033370003667,0.005133846718005134,0.0009778755653343113,0.0002444688913335778,0.002811392250336145,0.0019557511306686226,0.0004889377826671556,0.0022002200220022,0.0011001100110011,0.0004889377826671556,0.0029336266960029336,0.0,0.0015890477936682558,0.0017112822393350446,0.0,0.0026891578046693556,0.0002444688913335778,0.0006111722283339445,0.003911502261337245,0.002444688913335778,0.0006111722283339445,0.0026891578046693556,0.0015890477936682558,0.0013445789023346778,0.0001222344456667889,0.0004889377826671556,0.0001222344456667889,0.0015890477936682558,0.0001222344456667889,0.0009778755653343113,0.0006111722283339445,0.001222344456667889,0.0001222344456667889,0.0,0.0011001100110011,0.0002444688913335778,0.0002444688913335778,0.0002444688913335778,0.0,0.0002444688913335778,0.0,0.0,0.0,0.0,0.0
8,0.00389321468298109,0.025305895439377085,0.05172413793103448,0.0803670745272525,0.00389321468298109,0.008342602892102336,0.045328142380422695,0.004171301446051168,0.0016685205784204673,0.03781979977753059,0.14516129032258066,0.027808676307007785,0.012791991101223582,0.01918798665183537,0.01585094549499444,0.003615127919911012,0.016407119021134595,0.049777530589543935,0.0011123470522803114,0.028086763070077864,0.05172413793103448,0.019744160177975527,0.045328142380422695,0.008064516129032258,0.02836484983314794,0.029755283648498332,0.0016685205784204673,0.008620689655172414,0.014460511679644048,0.02335928809788654,0.01418242491657397,0.011957730812013349,0.013348164627363738,0.009454949944382647,0.0030589543937708566,0.01418242491657397,0.0,0.0,0.007230255839822024,0.006117908787541713,0.0033370411568409346,0.0011123470522803114,0.0013904338153503894,0.00027808676307007786,0.00389321468298109,0.01418242491657397,0.001946607341490545,0.0008342602892102336,0.0033370411568409346,0.004171301446051168,0.005005561735261402,0.0033370411568409346,0.0055617352614015575,0.005839822024471635,0.0,0.002224694104560623,0.004171301446051168,0.004171301446051168,0.0016685205784204673,0.0011123470522803114,0.00027808676307007786,0.0,0.001946607341490545,0.0,0.0011123470522803114,0.012235817575083427,0.001946607341490545,0.00027808676307007786,0.0011123470522803114,0.0013904338153503894,0.0011123470522803114,0.0,0.002224694104560623,0.002224694104560623,0.00027808676307007786,0.0008342602892102336,0.0011123470522803114,0.0016685205784204673,0.0005561735261401557,0.002502780867630701,0.0,0.0,0.0016685205784204673,0.0011123470522803114,0.00027808676307007786,0.0005561735261401557,0.0008342602892102336,0.0,0.0013904338153503894,0.00027808676307007786,0.00027808676307007786,0.0,0.00027808676307007786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0013596193065941536,0.01291638341264446,0.03965556310899615,0.02696578291411738,0.01994108316338092,0.0036256514842510764,0.026512576478585997,0.03195105370496261,0.0013596193065941536,0.017448447767958303,0.12236573759347383,0.03127124405166554,0.010197144799456152,0.014502605937004306,0.03149784726943122,0.022660321776569226,0.03013822796283707,0.0439610242465443,0.011103557670518922,0.024019941083163382,0.012689780194878767,0.02107409925220938,0.041241785633355996,0.020847496034443688,0.02288692499433492,0.03489689553591661,0.006118286879673691,0.010197144799456152,0.012236573759347382,0.002719238613188307,0.0077045094040335375,0.01880806707455246,0.015182415590301382,0.005438477226376614,0.015182415590301382,0.014729209154769997,0.0056650804441423066,0.004078857919782461,0.011556764106050306,0.012463176977113076,0.0038522547020167688,0.01608882846136415,0.009517335146159076,0.0063448900974393836,0.0013596193065941536,0.013596193065941536,0.012689780194878767,0.0031724450487196918,0.0063448900974393836,0.0020394289598912306,0.008157715839564922,0.002492635395422615,0.0018128257421255382,0.003399048266485384,0.002492635395422615,0.0036256514842510764,0.008837525492861998,0.00498527079084523,0.0,0.0038522547020167688,0.0018128257421255382,0.0006798096532970768,0.0013596193065941536,0.0056650804441423066,0.0006798096532970768,0.008837525492861998,0.00045320643553138455,0.002492635395422615,0.0020394289598912306,0.00022660321776569228,0.004758667573079538,0.0,0.0018128257421255382,0.007477906186267845,0.0009064128710627691,0.00045320643553138455,0.005211874008610922,0.006571493315205076,0.0009064128710627691,0.0011330160888284614,0.0006798096532970768,0.0,0.002492635395422615,0.0009064128710627691,0.0006798096532970768,0.0006798096532970768,0.002492635395422615,0.00022660321776569228,0.00022660321776569228,0.0018128257421255382,0.0009064128710627691,0.00022660321776569228,0.0009064128710627691,0.0,0.0,0.00022660321776569228,0.00022660321776569228,0.0,0.0,0.0
