,0,1,2,3
0,24765.94128894094,3363.6598816925352,5709.964943168614,9513.521868216547
1,39463.02463248594,35659.64616541014,7189.583072334921,10250.079629684775
2,44538.56840294548,5937.632101857632,8004.370355511613,12049.326922895985
3,30396.28182704656,15375.428952941184,5136.4460762196395,8670.425721554366
4,25723.146280449928,7160.736513790385,6262.2578127303495,11929.257750834931
5,32745.90016128396,3982.2211413619507,11008.705771632387,12022.05512434425
6,24846.34522950645,25670.813391783355,5462.473819159263,8496.374976818748
7,25058.63166074527,11644.699207684647,9650.618400043559,11588.458353762875
8,30840.404644990886,9207.408127131912,13092.193084992032,11903.284601151283
9,31348.0943586934,66073.35455750999,5667.079243073715,8711.41056050139
10,38566.82845920265,4245.424163282222,7404.087842138428,11780.019449572465
11,39572.9518152354,9108.124453324113,5975.502734057163,9769.941682586346
12,36736.19036774869,17293.820462082585,14380.659658584213,13487.454673277609
13,22434.19915127336,3920.0160647527746,11170.549068104241,11662.69219667201
14,32539.542201612094,28776.46089402574,6344.1449985492,9573.901716847458
15,31931.924067938384,126666.63925977534,4888.6515258621475,7360.319426245206
16,47623.10697499997,6145.498526428746,17168.715107082677,16458.601721588213
17,37179.16459333208,15557.11217436575,6335.089238062436,10184.218974004489
18,27591.687584456893,10732.873517693795,5479.6797200298515,8892.756331359007
19,33872.26835905812,4713.799031522395,6033.117625904342,10117.49736419016
20,27687.181662312636,4093.1035753057413,17578.670884351843,13974.887288395945
21,29666.389389016946,48116.09292625978,5886.11511223768,8799.532479457703
22,24690.498185962537,17805.79858053515,5688.4122584523175,8987.518575925566
23,33340.19035349336,3959.059122281573,14441.972940554013,19146.018272503654
24,30425.732640141214,402092.1060593872,4958.329726486139,9883.805839538869
25,27404.025184647962,3724.905139326582,9695.975319994428,16670.009398584058
26,44846.023391023045,51664.6888500722,7314.636735007702,10431.881606352965
27,19512.930320457963,4196.48247319441,5481.324089605294,9264.450046697604
28,34116.470684339256,90106.54327511806,6533.247724916792,8735.317637880387
29,33401.45902911523,9868.654727412271,5869.639246143576,9203.723082716055
30,45389.74792801872,14424.994331819184,8220.586472978313,11835.622251489449
31,31106.720737777057,14648.666210288216,8457.568537683146,12206.26695084299
32,30739.14569783532,8215.4398826936,7018.287720957488,12608.839337457668
33,41186.09375934799,4526.00299460391,9850.537121088002,18198.20589182877
34,23073.892695306993,3213.616900847399,6772.391531477346,13593.270353992291
35,31492.58998821839,21286.180918503807,6367.708341144243,9826.084758582994
36,51166.46151821118,25615.750643158906,8710.940202598178,11754.896653218826
37,62084.265115566996,8964.172855495639,12485.011884237163,14860.100904057248
38,28998.25566637984,5597.527892407127,5164.999645461887,8681.11547568241
39,52205.87691679518,7179.578218423285,8635.45202389294,13399.47657758316
40,37025.02059196627,5368.602400587858,26134.495906066597,17052.733184703964
41,39532.29003237011,23219.96699487677,7019.994832161007,10597.374561201674
42,27466.380593753354,4507.7901540767325,10010.793981280205,10772.092120899148
43,21708.240141132403,11956.232260611998,5096.863997245864,8628.564613705288
44,33881.173265250734,3989.7883448948432,7719.298493532224,15744.97025367069
45,36793.426614989534,9691.971666906387,9087.385048069842,13293.208667395253
46,29285.308184455953,3279.928391127848,6348.402227499837,12231.078348810444
47,27080.666127368524,36313.98876370968,5717.584322975809,8594.265683748476
48,38402.04963274751,5422.224356364995,14733.529769949215,13176.613961400175
49,23417.243062865786,7053.654063325421,5197.218196652131,8338.547300495835
