,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.050513022888713496,0.028413575374901343,0.011444356748224152,0.020520915548539857,0.0011838989739542227,0.055248618784530384,0.08760852407261246,0.04696132596685083,0.005130228887134964,0.00749802683504341,0.009076558800315706,0.0015785319652722968,0.00749802683504341,0.0,0.033543804262036306,0.0011838989739542227,0.013022888713496448,0.009865824782951855,0.055248618784530384,0.024072612470402526,0.039068666140489344,0.009471191791633781,0.018942383583267563,0.04696132596685083,0.028413575374901343,0.0055248618784530384,0.021704814522494082,0.0011838989739542227,0.03235990528808208,0.0003946329913180742,0.006314127861089187,0.021310181531176007,0.056827150749802685,0.0003946329913180742,0.0015785319652722968,0.0,0.0,0.0003946329913180742,0.0007892659826361484,0.07379636937647988,0.008287292817679558,0.010260457774269928,0.043409629044988164,0.06353591160220995,0.0003946329913180742,0.018153117600631413,0.005130228887134964,0.010655090765588003,0.0003946329913180742,0.004735595895816891
1,0.009737678855325914,0.06041335453100159,0.01728934817170111,0.0021860095389507153,0.015302066772655007,0.07054848966613672,0.030405405405405407,0.03298887122416534,0.008346581875993641,0.058823529411764705,0.02901430842607313,0.000397456279809221,0.001987281399046105,0.0,0.0890302066772655,0.0033783783783783786,0.022853736089030206,0.03994435612082671,0.0284181240063593,0.017090620031796504,0.0047694753577106515,0.000397456279809221,0.011526232114467409,0.04908585055643879,0.059022257551669316,0.016693163751987282,0.01987281399046105,0.0,0.00794912559618442,0.000397456279809221,0.05027821939586646,0.003577106518282989,0.01629570747217806,0.0,0.0023847376788553257,0.0001987281399046105,0.0009936406995230524,0.01609697933227345,0.001589825119236884,0.04888712241653418,0.014904610492845787,0.000397456279809221,0.001987281399046105,0.010731319554848967,0.011128775834658187,0.007750397456279809,0.031001589825119236,0.07293322734499205,0.0001987281399046105,0.000794912559618442
2,0.04795050270688322,0.0007733952049497294,0.03557617942768755,0.05723124516627997,0.002320185614849188,0.010054137664346482,0.016241299303944315,0.05877803557617943,0.04717710750193349,0.01082753286929621,0.0,0.0,0.0843000773395205,0.0,0.005413766434648105,0.0069605568445475635,0.004640371229698376,0.02088167053364269,0.0030935808197989174,0.015467904098994586,0.03944315545243619,0.0038669760247486465,0.0897138437741686,0.04331013147718484,0.017014694508894045,0.019334880123743233,0.07579273008507348,0.01082753286929621,0.02242846094354215,0.027068832173240527,0.0,0.004640371229698376,0.033255993812838364,0.0,0.0,0.004640371229698376,0.002320185614849188,0.0,0.025522041763341066,0.01082753286929621,0.04331013147718484,0.01160092807424594,0.02088167053364269,0.005413766434648105,0.002320185614849188,0.0,0.007733952049497293,0.0007733952049497294,0.017014694508894045,0.033255993812838364
3,0.004733354370463868,0.10886715052066898,0.006942253076680341,0.0003155569580309246,0.010728936573051436,0.0665825181445251,0.021142316188071948,0.013568949195329758,0.002208898706216472,0.028084569264752286,0.07573366992742189,0.004417797412432944,0.0003155569580309246,0.0,0.0782581255916693,0.0006311139160618492,0.03692016408961818,0.016724518775639,0.0706847585989271,0.023035657936257496,0.0018933417481855476,0.0018933417481855476,0.0012622278321236984,0.02082675923004102,0.033449037551278,0.005680025244556642,0.004417797412432944,0.0,0.010097822656989587,0.0,0.06405806248027769,0.012937835279267907,0.008204480908804039,0.0003155569580309246,0.029346797096875987,0.0,0.0012622278321236984,0.04386241716629852,0.0,0.04796465762070053,0.0034711265383401703,0.0006311139160618492,0.0050489113284947935,0.024613442726412117,0.004733354370463868,0.0384979488797728,0.02335121489428842,0.042284632376143896,0.0,0.0
4,0.01881331403762663,0.016401350699469366,0.04630969609261939,0.008200675349734683,0.005788712011577424,0.021225277375783887,0.020260492040520984,0.05065123010130246,0.02942595272551857,0.027978774722624215,0.014954172696575013,0.006271104679208876,0.012542209358417752,0.000482392667631452,0.027978774722624215,0.007718282682103232,0.036661842739990354,0.035214664737095995,0.01881331403762663,0.05740472744814279,0.013989387361312108,0.003859141341051616,0.03087313072841293,0.04630969609261939,0.03376748673420164,0.0361794500723589,0.04003859141341052,0.000482392667631452,0.052580800771828265,0.001929570670525808,0.011577424023154847,0.017366136034732273,0.01881331403762663,0.000964785335262904,0.002894356005788712,0.00723589001447178,0.00482392667631452,0.003859141341051616,0.010130246020260492,0.03328509406657019,0.030390738060781478,0.006271104679208876,0.028461167390255667,0.020260492040520984,0.011095031355523395,0.013989387361312108,0.028461167390255667,0.01881331403762663,0.004341534008683068,0.003859141341051616
5,0.0,0.0,0.007692307692307693,0.08461538461538462,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.05384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.046153846153846156,0.13076923076923078,0.015384615384615385,0.0,0.0,0.0,0.0,0.023076923076923078,0.06153846153846154,0.0,0.0,0.038461538461538464,0.015384615384615385,0.06923076923076923,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.3153846153846154,0.07692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.03076923076923077
6,0.09023941068139964,0.001841620626151013,0.001841620626151013,0.1289134438305709,0.0,0.001841620626151013,0.022099447513812154,0.03314917127071823,0.020257826887661142,0.0,0.0,0.0,0.04604051565377532,0.009208103130755065,0.003683241252302026,0.0,0.0,0.003683241252302026,0.0055248618784530384,0.003683241252302026,0.1252302025782689,0.007366482504604052,0.05156537753222836,0.01841620626151013,0.001841620626151013,0.0,0.04419889502762431,0.07734806629834254,0.009208103130755065,0.02394106813996317,0.0,0.0055248618784530384,0.034990791896869246,0.0,0.0,0.0,0.0,0.0,0.007366482504604052,0.014732965009208104,0.007366482504604052,0.0423572744014733,0.022099447513812154,0.001841620626151013,0.0,0.0,0.003683241252302026,0.0,0.001841620626151013,0.1270718232044199
7,0.0,0.0,0.04555808656036447,0.002277904328018223,0.022779043280182234,0.0,0.0,0.00683371298405467,0.06605922551252848,0.002277904328018223,0.0,0.0,0.011389521640091117,0.0,0.0,0.07289293849658314,0.011389521640091117,0.002277904328018223,0.0,0.00683371298405467,0.0,0.0,0.002277904328018223,0.011389521640091117,0.004555808656036446,0.0774487471526196,0.0,0.0,0.002277904328018223,0.015945330296127564,0.0,0.004555808656036446,0.0,0.0,0.0,0.20273348519362186,0.17084282460136674,0.0,0.04555808656036447,0.002277904328018223,0.009111617312072893,0.0,0.0,0.0,0.03416856492027335,0.002277904328018223,0.0387243735763098,0.002277904328018223,0.12300683371298406,0.0
8,0.009029345372460496,0.033860045146726865,0.01580135440180587,0.0,0.004514672686230248,0.009029345372460496,0.006772009029345372,0.009029345372460496,0.002257336343115124,0.002257336343115124,0.05417607223476298,0.12415349887133183,0.0,0.0,0.013544018058690745,0.0,0.029345372460496615,0.002257336343115124,0.07674943566591422,0.03837471783295711,0.004514672686230248,0.03837471783295711,0.0,0.006772009029345372,0.009029345372460496,0.004514672686230248,0.006772009029345372,0.0,0.03837471783295711,0.0,0.009029345372460496,0.10609480812641084,0.002257336343115124,0.006772009029345372,0.05417607223476298,0.0,0.002257336343115124,0.01805869074492099,0.002257336343115124,0.011286681715575621,0.002257336343115124,0.002257336343115124,0.03837471783295711,0.04966139954853273,0.0,0.14221218961625282,0.004514672686230248,0.006772009029345372,0.0,0.002257336343115124
9,0.014184397163120567,0.0,0.0425531914893617,0.03546099290780142,0.0,0.002364066193853428,0.004728132387706856,0.018912529550827423,0.09219858156028368,0.0,0.0,0.0,0.1182033096926714,0.002364066193853428,0.0,0.004728132387706856,0.004728132387706856,0.014184397163120567,0.0,0.014184397163120567,0.037825059101654845,0.004728132387706856,0.11347517730496454,0.014184397163120567,0.01182033096926714,0.0070921985815602835,0.03546099290780142,0.037825059101654845,0.009456264775413711,0.1276595744680851,0.0,0.002364066193853428,0.004728132387706856,0.0,0.0,0.014184397163120567,0.002364066193853428,0.0,0.030732860520094562,0.002364066193853428,0.030732860520094562,0.004728132387706856,0.014184397163120567,0.004728132387706856,0.0,0.002364066193853428,0.004728132387706856,0.002364066193853428,0.08037825059101655,0.030732860520094562
