,0,1,2,3
0,13627.133683745351,12978.675629886293,6427.589960249144,4799.471343229411
1,15853.55996993479,10100.587936503509,3750.775021019389,6080.326046592571
2,16366.161665810094,4402.9593753587105,5436.561571365024,4508.738385605492
3,16791.208733167445,4710.826674997672,3005.8434842847932,6432.82159591042
4,17418.409034529817,2709.5764855207003,4338.803346418977,4708.313394744817
5,18491.999061079034,6227.673599006177,3196.283609696262,4113.974197948015
6,18893.161610611543,7002.523367418198,4200.4225857258025,7540.32226065453
7,19735.198880812655,4454.505409436428,6180.115715889241,7334.4323179584435
8,19939.00677429276,4167.095421331911,4478.510169573005,5838.875365028074
9,20730.31024985899,21233.282216296593,2996.172844923549,4032.2444959268864
10,21036.84107116692,19241.87134832886,4084.9920752409303,5003.480140733222
11,21068.80650586048,9306.600848153847,5829.912090960036,8176.431809594593
12,22123.926377630545,5186.997953065727,4980.007152194524,5157.37820748395
13,22179.664779133942,13286.09120012088,6443.134594572871,6452.647989940553
14,22444.12813578215,4751.05885411677,5918.837860307549,6546.443290179276
15,22935.244284982127,10422.388287102323,2848.7572945495335,3168.037634284435
16,23319.390387189273,3745.8329271040748,3854.0520586953476,5701.640101180155
17,23461.825359890747,7476.408703703389,4531.314743935714,6660.262238810029
18,24503.673055670723,3772.1257201697654,5064.597479902522,7164.615947465427
19,25048.081149405236,6317.931010012204,3541.603879863733,5232.086118171376
20,25754.953387457237,5443.538738622389,8707.769586112607,8548.15079910906
21,26719.412016401995,13392.530492888245,3422.759858623466,5527.824125352126
22,28043.12681000081,6251.4188378508725,6405.211829752986,7282.230156304465
23,28407.965269196164,9222.104018195008,4469.295553221328,5342.862332298214
24,28533.901356485723,6804.920824817976,6356.4689894764115,7196.254195656862
25,28749.171809207248,9706.976003399677,3727.036209620891,6205.904253652712
26,28890.96708178106,5038.920804694926,6035.528569005048,6737.911425149452
27,28917.81164324923,3647.0214967804677,8180.348892609984,5813.120610087713
28,29311.254077510184,5576.010775912884,4545.795306411862,6072.259711391775
29,30377.97802948011,9815.037705311624,8380.010300267777,8399.891462926747
30,30452.269211277366,43717.947747908365,3673.1052179534745,4695.415705374413
31,30580.85710781266,18534.423325827003,4226.2093932243115,5731.978252296493
32,30974.845507392223,4968.382909383011,4981.43433538535,4820.54649150961
33,31877.979238855005,6733.960173694579,3398.1128489837242,5457.277970947935
34,32070.710089567317,6137.267252805977,6844.958640453745,7146.383154541288
35,32627.146967489924,4172.515178054365,7834.559304470591,9464.469423223542
36,32841.712158767514,6887.698875480788,3648.777938891992,4193.1584258989815
37,32991.83282402862,3247.983022863047,5798.9443499778845,5497.981967783605
38,34063.11955792688,20489.146512156167,3869.903492481636,7715.573873443122
39,35179.63346405294,19231.330832777352,4709.454025585784,5780.216561823528
40,35858.65370351738,47302.783880612704,5995.538642429888,5657.300538149986
41,37821.795393963104,5558.765535604206,4424.9223936318585,6631.298035458661
42,38009.03645906326,29300.408306012407,6436.403749722979,4455.760154294639
43,39321.25839094205,9128.717652692461,7272.5948288462705,6649.984479882995
44,39555.83564516885,4185.881987886169,10481.2979087317,9163.3875857968
45,40953.27102720544,20867.488093995806,2896.1771236882587,4873.701230745416
46,45800.35989672501,13087.88168315454,3966.744314211787,6113.317480720107
47,49028.825425895106,7291.627617279625,4872.83485584695,4930.13367008123
48,49426.14897717815,23998.11437331922,6768.3825137094345,5951.359060869212
49,50772.775310412064,14113.014219363067,6633.683838367747,6045.2196460891855
