,0,1,2,3
0,14441.75396708244,2968.788900694486,3818.1681399695453,2980.601193243624
1,16692.42607663953,8594.271138387709,7343.648829932284,4853.009148429084
2,16843.77005172785,14530.037661946015,5678.1023864994895,2403.966940893701
3,16933.496765823005,6224.300911029632,6419.376959494977,3614.2266760268426
4,17436.2114948474,14872.174257402754,3118.884465065039,2078.672590463053
5,17879.638855228648,6728.464866056227,3290.056042405799,2428.4790849912997
6,17956.027506482373,2740.8314916981385,4849.582432612882,3645.290748600878
7,18185.9031056061,4924.691302239675,4382.2921724570615,1904.1166627765763
8,19247.19993128057,4513.515608287569,5021.281957878385,3448.295501956136
9,19276.256258268648,18153.28675154623,2646.912259703372,2594.193713631539
10,19406.49501568754,6612.414589194092,3713.4036012789775,3396.9577121662655
11,19553.982886667312,4899.361277023174,7190.779314759208,6732.607082661338
12,19596.357697751817,6000.4465992928535,5711.315437528768,3046.0315227517353
13,19747.734057693448,4835.621223018941,6766.2485741906885,4074.793660078093
14,20162.622923690367,6547.771022002853,11002.85706376124,4725.519604009502
15,20343.76429662477,12380.200598990383,9456.203323490583,4983.266088725614
16,20756.902287311917,3798.369375891377,3331.2630288763826,2625.4644071248636
17,21171.576775380046,7432.059252660293,5803.183670214516,3936.413642518613
18,21435.05476249253,4579.209310616642,3949.5437470032753,3402.72023027932
19,21496.05008986184,12619.57627495715,3363.8598437460037,2077.9157731426885
20,21568.542466626004,19215.748434061123,2986.2427758944505,2506.032255937023
21,21629.75510601771,6210.819806531236,7123.297286039005,5403.316178963567
22,22147.698114530758,5603.140567531584,4801.171960969031,3342.539309642789
23,22231.618466643966,8733.5601564389,5018.221696171529,2304.633991601638
24,22554.512406941285,9748.00630369952,4617.199049820941,2643.645515775499
25,23073.1857307056,18783.315144986213,7206.173209674328,3410.3444295959885
26,23125.165211250354,8883.316119378009,5577.710763029034,2854.694468759603
27,23133.41848259593,6783.220071579121,5125.854134364836,3825.713192888536
28,23238.279205843675,7967.922560766263,5318.7671544860095,2965.890802693907
29,23736.891872244276,5163.13938641105,5489.573665483385,2424.7143304499677
30,23907.950926551002,4522.997950638282,8736.580393697788,6103.647265630169
31,24177.16486413638,13629.434483703988,5054.78581171276,2226.8823865241307
32,24196.537174450452,4203.819097867072,4897.102881764472,3292.907891473986
33,24223.257310078297,8129.547223451623,5368.218833626116,3234.0635685899624
34,24391.454461931782,8647.362900317868,3305.678352505163,2838.399038326805
35,24424.181994531602,5675.486878586425,15661.21579946496,5319.847360152718
36,24704.808667610352,12574.265825866223,5248.214562392073,2538.1630223619854
37,24734.165656359775,6941.9080942110495,4731.436952713883,2586.802432051694
38,24883.852613918545,8843.99149082764,7370.571658702664,2840.5840485467265
39,24925.60947060525,5849.398888063252,5347.401265543409,4370.731469141747
40,24952.95126825793,10092.947672002896,3939.618760353828,3384.4435052044773
41,24996.804814948202,5827.755178441316,5543.514161434266,3219.400543039154
42,25043.893391339618,10432.088841715678,6613.194063382214,4838.922826462231
43,25169.29605959309,11123.979471585151,5493.427415224761,2488.770487344599
44,25189.659458345493,11206.336584251758,4361.128971818163,2044.6512241908765
45,25283.92067346885,14764.144972233902,6065.2588856641605,4132.551453881528
46,25441.308372287716,8323.195203642867,5578.48501682372,3960.5303541572134
47,25470.280000412586,9958.53768721854,4245.575561331688,1567.9080853219007
48,25577.219701045273,13703.145376322427,4696.223143198151,1905.7210740552907
49,25791.94940374515,5388.767805698674,10976.190560931678,4404.949869306478
50,25914.779515062623,2672.0880915050957,5555.4197513829085,3920.1434226000997
51,25962.10261467687,6767.092363045077,4328.700975183737,2486.7793991850767
52,26104.87055197962,15124.902062258243,3290.262137553143,2149.2263180338546
53,26708.43785919809,4496.775863877099,7040.070698334478,5666.003662713228
54,26726.379238733076,5443.151901421436,7995.803530983354,3927.1000418142517
55,27150.402996412075,9855.928280002136,6583.3203890839995,3131.117185708824
56,27151.382062391807,24689.06357768071,4526.65575503561,3082.9477849648624
57,27300.16020019267,9349.942351543823,4887.408675714675,4162.6789611866925
58,27346.565762977392,12963.034709307052,4033.8466583539707,3673.642597846295
59,27576.15676297982,13606.839849524556,15879.209795393066,5799.006079739166
60,27589.737694832136,3594.8571049216716,7396.604172961109,8689.872484606529
61,28878.189775117793,13252.297180629233,8593.771215955416,3693.9438241889156
62,30066.223345455797,5709.475236346654,7239.980839935331,3452.5279763676344
63,30386.446461629734,14915.307251544176,5363.052873490576,3312.2086461781378
64,30610.224499102616,11097.8912665772,3564.7371489174457,2358.161840516828
65,30946.196403455484,3021.9325726224915,6830.755628309324,4168.79581425355
66,30971.580982236545,8805.364677400134,3742.7534970689508,2434.401443813348
67,30980.91531951304,8741.243964843843,7270.074696589885,2536.108285021203
68,31524.807099196914,3896.4971140123,3496.3790989304703,2728.765415033391
69,31612.805748228096,4878.515759107259,12079.953885429448,4739.311385841645
70,31821.162588474006,5839.989224210774,12410.313846514378,5467.612752568481
71,31864.89721478244,17271.73863028885,4501.702752654231,1851.9385070548387
72,32207.023231178777,7703.400053075854,8800.609377502162,3418.2313781747757
73,32318.224922455294,8364.720819915485,10003.889664344108,4587.834826998885
74,32856.19199534815,7847.949852683828,7383.253529479437,4494.036764023968
75,33444.35628397706,10424.182608904746,4343.0926930526475,2138.550435764737
76,33488.75863394312,13339.542295474796,9398.090686796992,3794.8005991384507
77,33499.85203366936,12892.151913862459,5311.567722935718,2447.614107660209
78,33644.18308356853,14679.0037769814,8411.335132793314,3109.0047543115265
79,33697.50908418228,4986.048094708594,5416.826878247446,2438.396509149041
80,33767.60528529527,5626.854545398646,7223.6939935841065,2794.992222452853
81,33818.649945952486,14452.095539702384,5875.87870304838,3141.1538196081183
82,33849.59562277553,10504.455783942107,3777.2220765177094,2978.9692793815498
83,33858.43093977445,5835.2080126645,5766.835776294644,4444.84444782569
84,34204.06740375151,10580.291662545756,6283.148965183668,2625.9009752783863
85,34487.691490635145,9509.422918990991,4592.294340971778,3273.040717207618
86,34870.36231556691,11129.114381769794,6853.082992215179,4209.802922692956
87,35572.991114994,16741.690500671666,4495.330735991992,2125.2963234286453
88,36093.31489679912,10629.19596972769,6240.000969143128,5347.768148788972
89,37146.63520365492,7676.203474671965,6272.181919165862,3637.3222192274925
90,37597.442672637204,29473.650044820137,4575.3640626055085,3615.8128270367297
91,39733.55437200038,5982.708527562177,3605.2380024379,1959.1287691594596
92,39974.84898406321,13872.130075893176,6466.242334135329,2271.7524254253262
93,40091.131266004944,16790.352706753587,5348.814696081628,2585.4265825390316
94,40372.29225363681,6331.797813751128,9122.195881911606,3881.2009458456537
95,43421.99641497205,9873.39843228022,8228.999510141306,4412.00770053449
96,44120.7105672284,2693.414675079439,4183.804536532007,4065.423416873949
97,44819.82328588274,13547.60527830828,5291.63977868751,2974.534658819856
98,49011.818854070385,33047.423014310625,8411.43158809437,3001.851310290065
99,57112.687706584686,4373.612746859016,12286.713039179353,5156.557242962372
