,0,1,2,3
0,40511.20481096856,6442.975626913301,22509.23106396353,16415.602986626734
1,70262.9251406261,5809.103090382721,18331.667047901094,25520.27949986692
2,53254.20773698664,6125.599174431134,11991.893098975885,19640.512470771875
3,89459.27429562325,5198.008503447262,49237.50156926189,28324.655495492807
4,117245.26769306105,6306.299571441077,23167.4940683191,22901.021911600605
5,75526.71666626468,6709.131260703476,11366.15525481818,16686.26234242691
6,61335.20745337063,6086.068701235681,15731.330821557558,15673.529210408786
7,46016.273747135434,6328.971300239969,32607.00902719851,19721.688733335777
8,37591.6047626215,7162.218350430229,7546.712497005388,12496.480525470712
9,90402.48080043764,6549.393594136411,22836.411879479077,20061.705445994845
10,69974.28132832103,6140.098359706407,43225.30898594648,22676.345217405957
11,44218.33538006404,6359.485308655845,10314.054505271055,18555.080781854198
12,48456.84045886837,14201.334083005553,17380.76348067526,16469.062690132843
13,61102.27833018743,6758.859957156274,23528.216959383146,18218.58355412687
14,63895.20655596624,5918.662044703501,12309.596018144952,20666.272521293584
15,44669.325682166185,6624.288964814324,7697.150106866215,12487.763847017708
16,70824.99280875451,5468.269677858161,64702.43827209475,27729.513464951597
17,82197.77497673119,5974.314367888094,33756.2297690341,21724.426857107916
18,45448.59714758802,5863.623054946197,17907.371747657267,23543.52369383121
19,59719.61656035997,6426.827227996576,33776.550471217524,19670.45938225916
20,51775.19965222122,12136.410492041774,8910.614518000642,13630.037721368852
21,145127.69825787994,5623.5473606196365,31341.02031426398,26077.1201458844
22,98445.1343341614,5868.059799330673,32276.375781900868,25921.75905898154
23,71734.84967060719,18364.727473034585,14677.98263041093,16901.829667013222
24,30186.460761244405,8100.182526751259,7316.1478858014325,11667.936732703365
25,43078.9996090556,13734.82025238937,8662.521304808455,13080.519787725527
26,58451.81377207335,6505.513199697348,8942.614792066071,14186.06430886105
27,69173.57398924253,6357.986519005511,18299.71749688984,16880.457517076575
28,35370.959534155496,19058.01371433916,8416.436619488133,12129.700315695536
29,60507.52332515265,14141.648555983767,11714.441892767327,15444.645012888981
30,47681.98559472236,6035.991393738369,15373.415055139501,14924.34662856588
31,115367.66218401241,5497.219624032874,50552.67293959062,27724.23761951785
32,44080.58500112315,41360.531679503576,8835.578054870024,12629.069847135146
33,51099.7669754594,5936.180800546932,8866.84732544058,13688.96688329292
34,56051.9250384633,5673.8158239164495,27927.93111814071,28833.932065043467
35,53714.63906387452,5798.39480007272,48072.6498126817,23520.504557964396
36,70920.41413215581,5616.892654305366,31744.576574523737,31972.568569766805
37,57775.74936800892,6007.206047747837,17848.83243724321,23870.267334440196
38,67117.09132736058,7055.686806935425,9937.362646588766,14485.426397895279
39,78725.28766196907,6269.880622803036,20246.23909963888,18742.127365873832
40,52034.86329840108,23999.751723244783,10184.468381756786,13794.872560212742
41,70574.5368478241,6082.609833885553,28193.58221365452,19839.261297215817
42,51569.02326226979,6078.738590162532,23727.69798790649,17813.398569197136
43,34222.97853357434,6747.641851511312,13939.01879636069,15922.355518117947
44,82984.54581977095,5985.474998903157,21307.82128576435,28669.242064476784
45,86481.73803255815,7495.120220275695,12638.25954635124,17327.944901743682
46,54661.74639568593,6308.568063724477,16521.072662249862,15115.590044537015
47,93919.71573891578,4972.218697161425,91615.32312068573,32937.8142993076
48,41011.79441899776,6602.387756683941,13867.591179898944,14183.98819003721
49,101081.4807630965,6861.834018165104,16129.122232883317,19807.213937681692
